as_of,path_name,consensus,recommendation_mode,sell_pct,mean_predicted,mean_ic,mean_hit_rate,aggregate_oos_r2,aggregate_nw_ic,signal_agrees_with_shadow,mode_agrees_with_shadow,sell_agrees_with_shadow,signal_agrees_with_live,mode_agrees_with_live,sell_agrees_with_live
2017-10-31,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.11710465773266769,0.23226756413272648,0.7101557700350019,-0.665933168787542,0.16124705691122115,True,True,True,True,True,True
2017-10-31,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.1395750307797608,0.17216404847944725,0.7129273336848894,-0.6336337303012016,0.1558026774818563,True,True,True,True,True,True
2017-11-30,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06940621342957584,0.2712135455345504,0.6290827504126922,-0.3902820191969194,0.24729595175223787,True,True,True,False,True,True
2017-11-30,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.03249653538919189,0.23446649362059804,0.7235386873104896,-0.7935606359489233,0.3019603187300604,False,True,True,True,True,True
2017-11-30,ensemble_ridge_gbt_v16,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.15559474721848576,0.2661835455750525,0.7192510800795684,-0.5753086894943367,0.24841514539688148,True,True,True,False,True,True
2017-11-30,ensemble_ridge_gbt_v18,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.20528060146215696,0.20552378540629673,0.7224923872089569,-0.6614048102035315,0.2360908874389459,True,True,True,False,True,True
2017-11-30,ensemble_ridge_gbt_v20_value,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.13747040099166882,0.2500900143366261,0.7173303990164456,-0.6607469829115409,0.17317348085976328,True,True,True,False,True,True
2017-11-30,ensemble_ridge_gbt_v20_best,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.15591229508620047,0.19491593723506512,0.7195906014946712,-0.6288745149077208,0.1681962012716481,True,True,True,False,True,True
2017-12-29,shadow_baseline,OUTPERFORM,DEFER-TO-TAX-DEFAULT,0.5,0.06940621342957584,0.23389587833130399,0.6308745042683337,-0.3913466459848318,0.23781975082690476,True,True,True,False,True,True
2017-12-29,live_production_ensemble_reduced,NEUTRAL,DEFER-TO-TAX-DEFAULT,0.5,-0.04497798934687912,0.2500445546203394,0.7177097757164304,-0.8249847055530464,0.30062414355918804,False,True,True,True,True,True
