universe_name,benchmark,horizon_months,candidate_type,candidate_name,policy_name,n_obs,avg_hold_fraction,mean_policy_return,median_policy_return,cumulative_policy_return,positive_utility_rate,regret_vs_oracle,uplift_vs_sell_all,uplift_vs_sell_50,uplift_vs_hold_all,capture_ratio
balanced_core7,BNDX,6,baseline,zero,sign_hold_vs_sell,78,0.0,0.0,0.0,0.0,0.0,0.12377523623879241,0.0,-0.05004110466355308,-0.10008220932710617,0.0
balanced_core7,BNDX,6,baseline,zero,tiered_25_50_100,78,0.0,0.0,0.0,0.0,0.0,0.12377523623879241,0.0,-0.05004110466355308,-0.10008220932710617,0.0
balanced_core7,BNDX,6,model,elasticnet,sign_hold_vs_sell,78,0.7051282051282052,0.0755484040527789,0.00013042707492544325,5.892775516116755,0.5,0.0482268321860135,0.0755484040527789,0.025507299389225826,-0.02453380527432724,0.6103676821672773
balanced_core7,BNDX,6,model,elasticnet,tiered_25_50_100,78,0.358974358974359,0.042556411791082015,0.0,3.3194001197043974,0.4230769230769231,0.08121882444771036,0.042556411791082015,-0.007484692872471055,-0.05752579753602413,0.34382008133662856
balanced_core7,BNDX,6,model,ridge,sign_hold_vs_sell,78,0.7435897435897436,0.08479460614987279,0.05423749618376039,6.613979279690078,0.5512820512820513,0.03898063008891962,0.08479460614987279,0.03475350148631971,-0.015287603177233367,0.6850692329625893
balanced_core7,BNDX,6,model,ridge,tiered_25_50_100,78,0.4166666666666667,0.04900247394124481,9.782030619408244e-05,3.822192967417095,0.5,0.07477276229754758,0.04900247394124481,-0.001038630722308264,-0.05107973538586134,0.3958988520668801
balanced_core7,BNDX,6,model,bayesian_ridge,sign_hold_vs_sell,78,0.6282051282051282,0.08418799163123762,0.0,6.566663347236535,0.48717948717948717,0.039587244607554785,0.08418799163123762,0.034146886967684545,-0.015894217695868528,0.6801682969024482
balanced_core7,BNDX,6,model,bayesian_ridge,tiered_25_50_100,78,0.3814102564102564,0.05661406494658653,0.0,4.415897065833749,0.44871794871794873,0.06716117129220588,0.05661406494658653,0.0065729602830334605,-0.043468144380519616,0.4573941174902247
balanced_core7,BNDX,6,model,gbt,sign_hold_vs_sell,78,0.9230769230769231,0.0971570733940344,0.11241686352900815,7.578251724734683,0.6666666666666666,0.026618162844758004,0.0971570733940344,0.04711596873048133,-0.0029251359330717485,0.7849475900542404
balanced_core7,BNDX,6,model,gbt,tiered_25_50_100,78,0.5160256410256411,0.05560188825248781,0.041587971100148446,4.336947283694049,0.5769230769230769,0.06817334798630457,0.05560188825248781,0.005560783588934739,-0.04448032107461832,0.44921657952014166
balanced_core7,BNDX,6,ensemble,ensemble,sign_hold_vs_sell,78,0.7692307692307693,0.0845216331837815,0.06894685053044591,6.592687388334957,0.5512820512820513,0.03925360305501091,0.0845216331837815,0.03448052852022842,-0.015560576143324662,0.6828638405562708
balanced_core7,BNDX,6,ensemble,ensemble,tiered_25_50_100,78,0.4391025641025641,0.054512782380645865,0.0,4.251997025690377,0.48717948717948717,0.06926245385814656,0.054512782380645865,0.004471677717092782,-0.04556942694646029,0.4404175183756264
balanced_core7,BND,6,heuristic,always_sell_100,always_sell_100,221,0.0,0.0,0.0,0.0,0.0,0.1061961246633588,0.0,-0.03703301408865352,-0.07406602817730704,0.0
balanced_core7,BND,6,heuristic,always_sell_50,always_sell_50,221,0.5,0.03703301408865352,0.036107673150834185,8.184296113592428,0.7194570135746606,0.06916311057470528,0.03703301408865352,0.0,-0.03703301408865352,0.3487228390494285
balanced_core7,BND,6,heuristic,always_hold_100,always_hold_100,221,1.0,0.07406602817730704,0.07221534630166837,16.368592227184855,0.7194570135746606,0.032130096486051765,0.07406602817730704,0.03703301408865352,0.0,0.697445678098857
balanced_core7,BND,6,baseline,historical_mean,sign_hold_vs_sell,150,1.0,0.10080501714506815,0.1008843743144413,15.120752571760223,0.7533333333333333,0.01883775212603591,0.10080501714506815,0.050402508572534074,0.0,0.8425500158446635
balanced_core7,BND,6,baseline,historical_mean,tiered_25_50_100,150,0.44,0.05021787644614068,0.04481711621848694,7.532681466921102,0.7,0.06942489282496339,0.05021787644614068,-0.0001846321263933981,-0.050587140698927474,0.41973181289668815
balanced_core7,BND,6,baseline,last_value,sign_hold_vs_sell,150,0.8,0.073851713034022,0.059882201705648064,11.0777569551033,0.5933333333333334,0.045791056237082066,0.073851713034022,0.02344920446148793,-0.026953304111046156,0.6172685025927309
balanced_core7,BND,6,baseline,last_value,tiered_25_50_100,150,0.44,0.03629358774559057,0.010446111350072618,5.444038161838586,0.5266666666666666,0.0833491815255135,0.03629358774559057,-0.014108920826943509,-0.06451142939947759,0.30334961290766566
balanced_core7,BND,6,baseline,zero,sign_hold_vs_sell,150,0.0,0.0,0.0,0.0,0.0,0.11964276927110407,0.0,-0.050402508572534074,-0.10080501714506815,0.0
balanced_core7,BND,6,baseline,zero,tiered_25_50_100,150,0.0,0.0,0.0,0.0,0.0,0.11964276927110407,0.0,-0.050402508572534074,-0.10080501714506815,0.0
balanced_core7,BND,6,model,elasticnet,sign_hold_vs_sell,150,0.8533333333333334,0.08552459125880296,0.0626650995103395,12.828688688820444,0.6333333333333333,0.034118178012301124,0.08552459125880296,0.03512208268626888,-0.015280425886265207,0.7148329295605724
balanced_core7,BND,6,model,elasticnet,tiered_25_50_100,150,0.34833333333333333,0.04359402639648589,0.0,6.539103959472883,0.48,0.07604874287461819,0.04359402639648589,-0.006808482176048194,-0.05721099074858227,0.3643682494318079
balanced_core7,BND,6,model,ridge,sign_hold_vs_sell,150,0.7666666666666667,0.07858289940310134,0.04487923536124516,11.787434910465201,0.58,0.041059869868002724,0.07858289940310134,0.02818039083056726,-0.022222117741966817,0.6568127759149133
balanced_core7,BND,6,model,ridge,tiered_25_50_100,150,0.3016666666666667,0.034767715885449184,0.0,5.215157382817377,0.4,0.08487505338565489,0.034767715885449184,-0.015634792687084894,-0.06603730125961897,0.29059604769484576
balanced_core7,BND,6,model,bayesian_ridge,sign_hold_vs_sell,150,0.6133333333333333,0.07445330742409859,0.0,11.167996113614787,0.47333333333333333,0.045189461847005494,0.07445330742409859,0.02405079885156451,-0.026351709720969577,0.6222967579042858
balanced_core7,BND,6,model,bayesian_ridge,tiered_25_50_100,150,0.30666666666666664,0.04484278158336152,0.0,6.7264172375042275,0.4066666666666667,0.07479998768774256,0.04484278158336152,-0.005559726989172571,-0.05596223556170666,0.3748056138833613
balanced_core7,BND,6,model,gbt,sign_hold_vs_sell,150,0.7866666666666666,0.08481000340538718,0.059882201705648064,12.721500510808077,0.5933333333333334,0.03483276586571688,0.08481000340538718,0.03440749483285311,-0.015995013739680975,0.7088602505782217
balanced_core7,BND,6,model,gbt,tiered_25_50_100,150,0.385,0.041673993451345946,0.0,6.2510990177018915,0.4666666666666667,0.07796877581975814,0.041673993451345946,-0.008728515121188135,-0.05913102369372222,0.34832020108891765
balanced_core7,BND,6,ensemble,ensemble,sign_hold_vs_sell,150,0.7866666666666666,0.080212008843448,0.04734682943986235,12.031801326517199,0.5866666666666667,0.03943076042765608,0.080212008843448,0.029809500270913912,-0.020593008301620173,0.6704292230288644
balanced_core7,BND,6,ensemble,ensemble,tiered_25_50_100,150,0.31833333333333336,0.04004396846395235,0.0,6.006595269592852,0.4066666666666667,0.07959880080715173,0.04004396846395235,-0.010358540108581733,-0.06076104868111581,0.3346961016358195
balanced_core7,VNQ,6,heuristic,always_sell_100,always_sell_100,251,0.0,0.0,0.0,0.0,0.0,0.08503150325694972,0.0,-0.009490575537875277,-0.018981151075750553,0.0
