experiment_mode,feature,feature_in_baseline,benchmark,horizon_months,model_type,n_features,feature_columns,gate_status,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value
single_feature,underwriting_income_3m,False,VXUS,6,ridge,1,underwriting_income_3m,FAIL,102,0.15060700815941103,0.7058823529411765,0.146657500076464,-0.24546196393119324,0.15060700815941103,0.35965891180077
add_to_baseline,underwriting_income_3m,False,VXUS,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,underwriting_income_3m",FAIL,102,0.009165908024269018,0.5490196078431373,0.18696574787192238,-0.6652770080487929,0.009165908024269018,0.9542921895169516
single_feature,underwriting_income_growth_yoy,False,VXUS,6,ridge,1,underwriting_income_growth_yoy,FAIL,102,-0.3350975703017792,0.696078431372549,0.16753366408205353,-0.795002148534298,-0.3350975703017792,0.03358994643319299
add_to_baseline,underwriting_income_growth_yoy,False,VXUS,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,underwriting_income_growth_yoy",FAIL,102,-0.037121644774414625,0.5490196078431373,0.18790228902189107,-0.6661129693215919,-0.037121644774414625,0.8242721083325459
single_feature,unearned_premium_growth_yoy,False,VXUS,6,ridge,1,unearned_premium_growth_yoy,FAIL,102,-0.14558204035048436,0.696078431372549,0.1481911715375439,-0.10690547377843207,-0.14558204035048436,0.4265956708758033
add_to_baseline,unearned_premium_growth_yoy,False,VXUS,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,unearned_premium_growth_yoy",FAIL,102,0.004370911105959254,0.5882352941176471,0.16769067456473388,-0.30856022226644786,0.004370911105959254,0.9782729173325481
single_feature,unearned_premium_to_npw_ratio,False,VXUS,6,ridge,1,unearned_premium_to_npw_ratio,FAIL,102,-0.36250848294515026,0.696078431372549,0.1528532682789772,-0.15440529287300908,-0.36250848294515026,0.004443223281708213
add_to_baseline,unearned_premium_to_npw_ratio,False,VXUS,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,unearned_premium_to_npw_ratio",FAIL,102,-0.02377707787911858,0.5490196078431373,0.18270860988961338,-0.5968551793999266,-0.02377707787911858,0.8888757331286476
single_feature,roe_net_income_ttm,True,VXUS,6,ridge,1,roe_net_income_ttm,FAIL,102,-0.1822285000572635,0.696078431372549,0.15676120717207723,-0.20744186977984413,-0.1822285000572635,0.18914122171079803
drop_from_baseline,roe_net_income_ttm,True,VXUS,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy",FAIL,102,-0.014831694477271827,0.5392156862745098,0.18793947976036748,-0.6937814193231628,-0.014831694477271827,0.9312413252309812
single_feature,roe_trend,False,VXUS,6,ridge,1,roe_trend,FAIL,102,-0.4368190048239416,0.6764705882352942,0.15892476870633246,-0.20191422307248708,-0.4368190048239416,0.00030778526858702896
add_to_baseline,roe_trend,False,VXUS,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,roe_trend",FAIL,102,-0.06474942182967583,0.5392156862745098,0.18941359834884075,-0.6693331812752001,-0.06474942182967583,0.6903100641270069
single_feature,investment_income_growth_yoy,True,VXUS,6,ridge,1,investment_income_growth_yoy,FAIL,102,-0.35451548522755355,0.696078431372549,0.15229126708247312,-0.13211805626597628,-0.35451548522755355,0.008483642587175105
drop_from_baseline,investment_income_growth_yoy,True,VXUS,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,roe_net_income_ttm",FAIL,102,-0.04563728788641286,0.5490196078431373,0.18696426771499894,-0.6424735554330614,-0.04563728788641286,0.7877194322303298
single_feature,investment_book_yield,False,VXUS,6,ridge,1,investment_book_yield,FAIL,102,-0.2192926973435732,0.7156862745098039,1.2310247885771626,-3925.288340969772,-0.2192926973435732,0.17996783540834096
add_to_baseline,investment_book_yield,False,VXUS,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,investment_book_yield",FAIL,102,-0.08608941990715349,0.5784313725490197,2.3580154408225606,-16059.3193801737,-0.08608941990715349,0.5884974872418348
single_feature,buyback_yield,False,VXUS,6,ridge,1,buyback_yield,FAIL,102,-0.39125568405358474,0.696078431372549,0.1519683518483424,-0.13975373776110667,-0.39125568405358474,0.010133766987441098
add_to_baseline,buyback_yield,False,VXUS,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield",FAIL,102,-0.016086988481829337,0.5392156862745098,0.2801778680205128,-22.75001556112247,-0.016086988481829337,0.9243798051105865
single_feature,buyback_acceleration,False,VXUS,6,ridge,1,buyback_acceleration,FAIL,102,-0.3350379584969517,0.7058823529411765,0.15224999168549527,-0.15010029834011873,-0.3350379584969517,0.01890345505716686
add_to_baseline,buyback_acceleration,False,VXUS,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_acceleration",FAIL,102,-0.01811129142611577,0.5490196078431373,0.181632388164271,-0.5592048419599565,-0.01811129142611577,0.9146570937761017
single_feature,yield_slope,True,VXUS,6,ridge,1,yield_slope,FAIL,102,-0.15841321070300335,0.696078431372549,0.1458549101616242,-0.12192918925973761,-0.15841321070300335,0.30681847371846227
drop_from_baseline,yield_slope,True,VXUS,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,102,0.03213439562117262,0.6078431372549019,0.17295209573249679,-0.4469714496305943,0.03213439562117262,0.8501621597579211
single_feature,yield_curvature,True,VXUS,6,ridge,1,yield_curvature,FAIL,102,-0.21689969668067682,0.5882352941176471,0.16877551814831832,-0.3971922179767877,-0.21689969668067682,0.21198276435456762
drop_from_baseline,yield_curvature,True,VXUS,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,102,0.005094684225704124,0.6764705882352942,0.17369513041440038,-0.4203482047635547,0.005094684225704124,0.9743490751758528
single_feature,real_rate_10y,True,VXUS,6,ridge,1,real_rate_10y,FAIL,102,-0.36634556480544006,0.696078431372549,0.15108842487616614,-0.12193969966142815,-0.36634556480544006,0.017500378694168817
drop_from_baseline,real_rate_10y,True,VXUS,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,102,0.035719334354908934,0.5588235294117647,0.1776775824114892,-0.5261097819918024,0.035719334354908934,0.8268566544434767
single_feature,credit_spread_hy,True,VXUS,6,ridge,1,credit_spread_hy,FAIL,102,-0.022964391391887266,0.7156862745098039,0.14852753939094168,-0.3118350744515388,-0.022964391391887266,0.910790830099672
drop_from_baseline,credit_spread_hy,True,VXUS,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,102,-0.06545057703942868,0.5980392156862745,0.17048490913690195,-0.4031171669893465,-0.06545057703942868,0.6478860873227454
single_feature,nfci,True,VXUS,6,ridge,1,nfci,FAIL,102,-0.21239538607025624,0.6372549019607843,0.15743127083826236,-0.26021737478717943,-0.21239538607025624,0.2443528418541634
drop_from_baseline,nfci,True,VXUS,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,102,-0.047695517695687334,0.5294117647058824,0.18129121456306613,-0.495270705076434,-0.047695517695687334,0.7554729552402292
single_feature,vix,True,VXUS,6,ridge,1,vix,FAIL,102,-0.01534720654405419,0.6568627450980392,0.14740633296198333,-0.13793044479034022,-0.01534720654405419,0.9297136788610671
drop_from_baseline,vix,True,VXUS,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,102,-0.027181073332918675,0.5392156862745098,0.1819857927317943,-0.5648669745412926,-0.027181073332918675,0.8716393335447777
single_feature,vmt_yoy,True,VXUS,6,ridge,1,vmt_yoy,FAIL,102,-0.26785300294671,0.696078431372549,0.1486596708553413,-0.10908819440193995,-0.26785300294671,0.05768706688501449
drop_from_baseline,vmt_yoy,True,VXUS,6,ridge,13,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm",FAIL,102,0.027384634522846917,0.5392156862745098,0.1790590187905939,-0.5616529562982324,0.027384634522846917,0.8765921675404489
single_feature,used_car_cpi_yoy,False,VXUS,6,ridge,1,used_car_cpi_yoy,FAIL,102,-0.43076218437115876,0.5784313725490197,0.18197457023950994,-0.6110049345629878,-0.43076218437115876,0.009021858181158552
add_to_baseline,used_car_cpi_yoy,False,VXUS,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,used_car_cpi_yoy",FAIL,102,-0.017998201876155633,0.5980392156862745,0.1733893179260913,-0.4464097356239254,-0.017998201876155633,0.9111275481763867
single_feature,medical_cpi_yoy,False,VXUS,6,ridge,1,medical_cpi_yoy,MARGINAL,102,0.21354617273496387,0.7156862745098039,0.13899191664492874,0.012179224733237293,0.21354617273496387,0.14100510690409798
add_to_baseline,medical_cpi_yoy,False,VXUS,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,medical_cpi_yoy",FAIL,102,0.04268565063245331,0.6666666666666666,0.16583790225321363,-0.31155920097077505,0.04268565063245331,0.7930515035036936
single_feature,ppi_auto_ins_yoy,False,VXUS,6,ridge,1,ppi_auto_ins_yoy,FAIL,102,-0.23377967280302772,0.6176470588235294,0.16235999333736623,-0.4195083798439496,-0.23377967280302772,0.21797332945662182
add_to_baseline,ppi_auto_ins_yoy,False,VXUS,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,ppi_auto_ins_yoy",FAIL,102,-0.18608319998190567,0.5,0.18714923713140302,-0.5623784093716955,-0.18608319998190567,0.22444820679403468
single_feature,pgr_vs_kie_6m,False,VXUS,6,ridge,1,pgr_vs_kie_6m,FAIL,102,-0.3827753909237392,0.696078431372549,0.1531349279260977,-0.13478726217631776,-0.3827753909237392,0.010291694942432528
add_to_baseline,pgr_vs_kie_6m,False,VXUS,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,pgr_vs_kie_6m",FAIL,102,-0.07635240965558578,0.5980392156862745,0.19903292701449768,-1.1839340882208127,-0.07635240965558578,0.618476194528894
single_feature,pgr_vs_peers_6m,False,VXUS,6,ridge,1,pgr_vs_peers_6m,FAIL,102,-0.4632096819637638,0.696078431372549,0.1551172912582617,-0.15992178701528048,-0.4632096819637638,0.00014249313368377636
add_to_baseline,pgr_vs_peers_6m,False,VXUS,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,pgr_vs_peers_6m",FAIL,102,-0.022521783874561073,0.6862745098039216,0.17331632918703052,-0.45611083746479575,-0.022521783874561073,0.8895732743999479
single_feature,pgr_vs_vfh_6m,False,VXUS,6,ridge,1,pgr_vs_vfh_6m,FAIL,102,-0.3397082114692378,0.696078431372549,0.15613171041613197,-0.18340446198705163,-0.3397082114692378,0.01738634310740312
add_to_baseline,pgr_vs_vfh_6m,False,VXUS,6,ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,pgr_vs_vfh_6m",FAIL,102,-0.028029244957619694,0.6078431372549019,0.1950321992099285,-0.8369496547485213,-0.028029244957619694,0.8594475912631182
baseline,__baseline__,True,VXUS,6,bayesian_ridge,16,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,102,0.118138998365856,0.45098039215686275,0.22454603156387667,-3.307609137258707,0.118138998365856,0.5139075722317654
single_feature,mom_3m,True,VXUS,6,bayesian_ridge,1,mom_3m,FAIL,102,-0.24099948544254765,0.5098039215686274,0.18103469888933457,-0.5016153108485575,-0.24099948544254765,0.1471784577847419
drop_from_baseline,mom_3m,True,VXUS,6,bayesian_ridge,15,"mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,102,0.07896477825966491,0.5098039215686274,0.2010589142168518,-1.3732767334688183,0.07896477825966491,0.6408703040550383
single_feature,mom_6m,True,VXUS,6,bayesian_ridge,1,mom_6m,FAIL,102,-0.21516983223165262,0.6078431372549019,0.16623040358346994,-0.28199004232632596,-0.21516983223165262,0.1426001833913523
drop_from_baseline,mom_6m,True,VXUS,6,bayesian_ridge,15,"mom_3m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,102,0.193004280439466,0.5784313725490197,0.196427852607993,-1.7164297328245297,0.193004280439466,0.28673894812847833
single_feature,mom_12m,True,VXUS,6,bayesian_ridge,1,mom_12m,FAIL,102,0.02033915556033045,0.6372549019607843,0.14788501116471683,-0.03090149079201776,0.02033915556033045,0.9150160517683628
drop_from_baseline,mom_12m,True,VXUS,6,bayesian_ridge,15,"mom_3m,mom_6m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,102,-0.010228949793894295,0.46078431372549017,0.20542046303837236,-1.2344439019016087,-0.010228949793894295,0.9513779031666302
single_feature,vol_63d,True,VXUS,6,bayesian_ridge,1,vol_63d,FAIL,102,-0.1676382943834075,0.6862745098039216,0.1577424318936412,-0.32293087781863705,-0.1676382943834075,0.4110469743970794
drop_from_baseline,vol_63d,True,VXUS,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,102,0.11700810286625464,0.49019607843137253,0.21583362558408503,-4.619919153147702,0.11700810286625464,0.4863693467568312
single_feature,high_52w,False,VXUS,6,bayesian_ridge,1,high_52w,FAIL,102,-0.07511896396500208,0.696078431372549,0.15768235675594064,-0.14910007110350332,-0.07511896396500208,0.6034710108728316
add_to_baseline,high_52w,False,VXUS,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,high_52w",FAIL,102,0.16250402881521733,0.5686274509803921,0.192473757396039,-2.0057503656389026,0.16250402881521733,0.29797104450958845
single_feature,pe_ratio,False,VXUS,6,bayesian_ridge,1,pe_ratio,FAIL,102,-0.2863266234899189,0.6176470588235294,0.2049183883569261,-1.3317688933262684,-0.2863266234899189,0.04351512218392457
add_to_baseline,pe_ratio,False,VXUS,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,pe_ratio",FAIL,102,0.1857778581970133,0.43137254901960786,0.2528723998404655,-2.2877015731833437,0.1857778581970133,0.31187209749533346
single_feature,pb_ratio,False,VXUS,6,bayesian_ridge,1,pb_ratio,FAIL,102,-0.3143745764960017,0.4019607843137255,0.19905403626639542,-0.7355498393359299,-0.3143745764960017,0.05856789044768089
add_to_baseline,pb_ratio,False,VXUS,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,pb_ratio",FAIL,102,0.021481360014927824,0.45098039215686275,0.2502740082718023,-1.895294343817544,0.021481360014927824,0.9036186944060676
single_feature,roe,False,VXUS,6,bayesian_ridge,1,roe,FAIL,102,-0.011159723714801213,0.7254901960784313,0.14693728231132783,-0.06066746498796394,-0.011159723714801213,0.9492212837914917
add_to_baseline,roe,False,VXUS,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,roe",FAIL,102,0.11862528343068458,0.47058823529411764,0.21833342190972946,-2.4356260097760023,0.11862528343068458,0.5051194430990236
single_feature,combined_ratio_ttm,True,VXUS,6,bayesian_ridge,1,combined_ratio_ttm,PASS,102,0.33134766370597873,0.7254901960784313,0.13805817136157442,0.07153165192619737,0.33134766370597873,0.0644451781390396
drop_from_baseline,combined_ratio_ttm,True,VXUS,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration",FAIL,102,0.0452527834165484,0.4803921568627451,0.22288798753459677,-3.762705059745529,0.0452527834165484,0.7985606344112233
single_feature,pif_growth_yoy,False,VXUS,6,bayesian_ridge,1,pif_growth_yoy,FAIL,102,-0.30564085289244014,0.696078431372549,0.1619444721182795,-0.32094645979743763,-0.30564085289244014,0.01070033085097757
add_to_baseline,pif_growth_yoy,False,VXUS,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,pif_growth_yoy",FAIL,102,0.0049815946757439875,0.5098039215686274,0.2671970653362068,-15.682110050517121,0.0049815946757439875,0.9756812531396744
single_feature,gainshare_est,False,VXUS,6,bayesian_ridge,1,gainshare_est,FAIL,102,0.01272340175558978,0.7156862745098039,0.15728360321071835,-0.1835404452621585,0.01272340175558978,0.9403352908758433
add_to_baseline,gainshare_est,False,VXUS,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,gainshare_est",FAIL,102,0.08141882149379986,0.4215686274509804,0.23543486318764614,-2.9965054924198795,0.08141882149379986,0.6441763914514549
single_feature,cr_acceleration,False,VXUS,6,bayesian_ridge,1,cr_acceleration,FAIL,102,-0.11252975668783327,0.5686274509803921,0.16475343025601416,-0.27650803311737904,-0.11252975668783327,0.466397071038794
add_to_baseline,cr_acceleration,False,VXUS,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,cr_acceleration",FAIL,102,0.11075425075345913,0.5,0.22107132144926986,-3.6039477492518737,0.11075425075345913,0.5336896140144406
single_feature,channel_mix_agency_pct,False,VXUS,6,bayesian_ridge,1,channel_mix_agency_pct,FAIL,102,-0.21634245687635414,0.5882352941176471,0.16011336308567817,-0.286177924366273,-0.21634245687635414,0.22393855808111132
add_to_baseline,channel_mix_agency_pct,False,VXUS,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,channel_mix_agency_pct",FAIL,102,0.023381264454258106,0.4215686274509804,0.20586028053321273,-0.9697526437171229,0.023381264454258106,0.8858464568614103
single_feature,npw_growth_yoy,False,VXUS,6,bayesian_ridge,1,npw_growth_yoy,FAIL,102,-0.07648938307103215,0.696078431372549,0.1457113026155903,-0.09412468940454133,-0.07648938307103215,0.5954100753903208
add_to_baseline,npw_growth_yoy,False,VXUS,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,npw_growth_yoy",FAIL,102,0.20172348474139248,0.5098039215686274,0.17713261254536364,-0.4410245527101042,0.20172348474139248,0.2648773648357167
single_feature,underwriting_income,False,VXUS,6,bayesian_ridge,1,underwriting_income,FAIL,102,0.15028274175194697,0.7058823529411765,0.14867653869539768,-0.23006879441191064,0.15028274175194697,0.29245169719972325
add_to_baseline,underwriting_income,False,VXUS,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,underwriting_income",FAIL,102,0.09618831671859362,0.46078431372549017,0.20186480083885294,-0.8981715468408258,0.09618831671859362,0.5785977903507766
single_feature,underwriting_income_3m,False,VXUS,6,bayesian_ridge,1,underwriting_income_3m,FAIL,102,0.3050647154949647,0.6568627450980392,0.14586890619891932,-0.19276315151206114,0.3050647154949647,0.06652628742335628
add_to_baseline,underwriting_income_3m,False,VXUS,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,underwriting_income_3m",FAIL,102,0.12699391012773464,0.49019607843137253,0.2296998811309197,-3.486640068714129,0.12699391012773464,0.45004542571422496
single_feature,underwriting_income_growth_yoy,False,VXUS,6,bayesian_ridge,1,underwriting_income_growth_yoy,FAIL,102,-0.33481484003203876,0.696078431372549,0.15984810879448827,-0.4090130971978694,-0.33481484003203876,0.0339740197077608
add_to_baseline,underwriting_income_growth_yoy,False,VXUS,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,underwriting_income_growth_yoy",FAIL,102,0.07368349627652657,0.43137254901960786,0.22463332344527326,-2.35163894841401,0.07368349627652657,0.6787669265909079
single_feature,unearned_premium_growth_yoy,False,VXUS,6,bayesian_ridge,1,unearned_premium_growth_yoy,FAIL,102,-0.17282777801396454,0.7156862745098039,0.1531139321362241,-0.19526334297306702,-0.17282777801396454,0.3452235426186051
add_to_baseline,unearned_premium_growth_yoy,False,VXUS,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,unearned_premium_growth_yoy",FAIL,102,0.007107678214994543,0.4215686274509804,0.25734963363943164,-10.227895644001151,0.007107678214994543,0.9648955073554625
single_feature,unearned_premium_to_npw_ratio,False,VXUS,6,bayesian_ridge,1,unearned_premium_to_npw_ratio,FAIL,102,-0.33427957540354436,0.696078431372549,0.15192081411995087,-0.13141183987293736,-0.33427957540354436,0.029736073634215886
add_to_baseline,unearned_premium_to_npw_ratio,False,VXUS,6,bayesian_ridge,17,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,roe_net_income_ttm,buyback_yield,buyback_acceleration,unearned_premium_to_npw_ratio",FAIL,102,0.04295706555235764,0.4215686274509804,0.2119598781168131,-1.4801802657883445,0.04295706555235764,0.7941470803116859
single_feature,roe_net_income_ttm,True,VXUS,6,bayesian_ridge,1,roe_net_income_ttm,FAIL,102,-0.26046136305090295,0.696078431372549,0.16160642177799972,-0.2757262316664326,-0.26046136305090295,0.07119320429036863
drop_from_baseline,roe_net_income_ttm,True,VXUS,6,bayesian_ridge,15,"mom_3m,mom_6m,mom_12m,vol_63d,yield_slope,yield_curvature,real_rate_10y,credit_spread_hy,nfci,vix,vmt_yoy,combined_ratio_ttm,investment_income_growth_yoy,buyback_yield,buyback_acceleration",FAIL,102,0.128136114582332,0.49019607843137253,0.2455552067555127,-7.532335327164539,0.128136114582332,0.48091165966872906
