date,benchmark,model_type,predicted,realized,slice_pre_2020,slice_2020_2021,slice_post_2022,slice_trailing_36m,vix,slice_low_vix,slice_high_vix
2019-07-31,VGT,bayesian_ridge,-0.23422517453724287,-0.12570353162450165,True,False,False,False,18.71,True,False
2019-08-30,VGT,bayesian_ridge,-0.22555683402825438,-0.11372555143970864,True,False,False,False,18.71,True,False
2019-09-30,VGT,bayesian_ridge,-0.02958907620267226,0.004025672793519619,True,False,False,False,16.12,True,False
2019-10-31,VGT,bayesian_ridge,0.08734249903299805,0.17352416639993917,True,False,False,False,18.98,True,False
2019-11-29,VGT,bayesian_ridge,0.09536086073662775,-0.0138715207005351,True,False,False,False,18.98,True,False
2019-12-31,VGT,bayesian_ridge,0.07536676714277797,0.005326077181800226,True,False,False,False,13.22,True,False
2020-01-31,VGT,bayesian_ridge,0.08974067310921253,-0.046201647110226673,False,True,False,False,12.62,True,False
2020-02-28,VGT,bayesian_ridge,0.09358110840149793,-0.11290042332578332,False,True,False,False,12.62,True,False
2020-03-31,VGT,bayesian_ridge,-0.06490608420394095,-0.2085642355296673,False,True,False,False,18.84,True,False
2020-04-30,VGT,bayesian_ridge,-0.04208616823297767,-0.16868665442863962,False,True,False,False,40.11,False,True
2020-05-29,VGT,bayesian_ridge,-0.04481771774733337,-0.14120529166600115,False,True,False,False,40.11,False,True
2020-06-30,VGT,bayesian_ridge,-0.1367979318723842,-0.042878055462154396,False,True,False,False,34.15,False,True
2020-07-31,VGT,bayesian_ridge,-0.050618049493835596,-0.18390070509777634,False,True,False,False,27.51,False,True
2020-08-31,VGT,bayesian_ridge,0.022324889162869593,-0.1333315107840909,False,True,False,False,30.43,False,True
2020-09-30,VGT,bayesian_ridge,0.029247906420540724,-0.10174863317245153,False,True,False,False,24.46,False,True
2020-10-30,VGT,bayesian_ridge,-0.003333558590226153,-0.12136602918413764,False,True,False,False,24.46,False,True
2020-11-30,VGT,bayesian_ridge,-0.058526729033072565,0.05187727122512431,False,True,False,False,26.37,False,True
2020-12-31,VGT,bayesian_ridge,-0.03668899837101388,-0.08851395101841408,False,True,False,False,38.02,False,True
2021-01-29,VGT,bayesian_ridge,0.01930664255470462,-0.09572588860190279,False,True,False,False,38.02,False,True
2021-02-26,VGT,bayesian_ridge,-0.002806382751450273,-0.033994135614161536,False,True,False,False,20.57,False,True
2021-03-31,VGT,bayesian_ridge,-0.13715724428889176,-0.2202534511933122,False,True,False,False,33.09,False,True
2021-04-30,VGT,bayesian_ridge,-0.12611847732042256,-0.2121611999834616,False,True,False,False,27.95,False,True
2021-05-31,VGT,bayesian_ridge,-0.03379575436863301,-0.23521069684132745,False,True,False,False,19.4,True,False
2021-06-30,VGT,bayesian_ridge,-0.03209816333145561,-0.10271783283252489,False,True,False,False,18.61,True,False
2021-07-30,VGT,bayesian_ridge,-0.05621014805353668,0.16375959245752558,False,True,False,False,18.61,True,False
2021-08-31,VGT,bayesian_ridge,-0.15859856913538775,0.1650115017185253,False,True,False,False,15.83,True,False
2021-09-30,VGT,bayesian_ridge,0.028124843157835956,0.3094313165359389,False,True,False,False,18.24,True,False
2021-10-29,VGT,bayesian_ridge,0.05480214494946278,0.30176790855248103,False,True,False,False,18.24,True,False
2021-11-30,VGT,bayesian_ridge,0.1587052208434981,0.467220830067693,False,True,False,False,23.14,False,True
2021-12-31,VGT,bayesian_ridge,0.16630853881524324,0.3785082408743857,False,True,False,False,16.26,True,False
2022-01-31,VGT,bayesian_ridge,0.18713941352420785,0.15365798444595902,False,False,True,False,27.19,False,True
2022-02-28,VGT,bayesian_ridge,0.2426130933601584,0.27205534588974434,False,False,True,False,17.22,True,False
2022-03-31,VGT,bayesian_ridge,0.03796158428797382,0.25309722735628615,False,False,True,False,24.83,False,True
2022-04-29,VGT,bayesian_ridge,0.08184402658889961,0.29619299192277837,False,False,True,False,24.83,False,True
2022-05-31,VGT,bayesian_ridge,0.06163706813706178,0.15161151116996152,False,False,True,False,20.56,False,True
2022-06-30,VGT,bayesian_ridge,0.09499178687945642,0.18711595780492019,False,False,True,False,33.4,False,True
2022-07-29,VGT,bayesian_ridge,0.09400967807904848,0.22018098692418353,False,False,True,False,33.4,False,True
2022-08-31,VGT,bayesian_ridge,0.10241952054197422,0.1578614841400955,False,False,True,True,28.71,False,True
2022-09-30,VGT,bayesian_ridge,0.10640692662505974,-0.005282035342287328,False,False,True,True,21.33,False,True
2022-10-31,VGT,bayesian_ridge,0.026245254145390317,-0.10233702056174598,False,False,True,True,25.87,False,True
2022-11-30,VGT,bayesian_ridge,0.0364757531815412,-0.25125683743003147,False,False,True,True,31.62,False,True
2022-12-30,VGT,bayesian_ridge,0.11032763787880889,-0.36735219696548516,False,False,True,True,31.62,False,True
2023-01-31,VGT,bayesian_ridge,-0.022351018430194804,-0.36331950122378076,False,False,True,True,20.58,False,True
2023-02-28,VGT,bayesian_ridge,-0.05739940580503957,-0.2852315820142305,False,False,True,True,21.67,False,True
2023-03-31,VGT,bayesian_ridge,-0.003444245066446878,-0.10519894491147175,False,False,True,True,19.4,True,False
2023-04-28,VGT,bayesian_ridge,0.0005269850283351474,0.07606512062722381,False,False,True,True,19.4,True,False
2023-05-31,VGT,bayesian_ridge,0.07673494959065097,0.1734845813456507,False,False,True,True,18.7,True,False
2023-06-30,VGT,bayesian_ridge,0.04948860057827699,0.106309609552381,False,False,True,True,15.78,True,False
2023-07-31,VGT,bayesian_ridge,0.055667959107053695,0.3267605621638676,False,False,True,True,17.94,True,False
2023-08-31,VGT,bayesian_ridge,0.00923019927167117,0.2450965433289003,False,False,True,True,13.59,True,False
2023-09-29,VGT,bayesian_ridge,-0.3933207887096773,0.2243787112612441,False,False,True,True,13.59,True,False
2023-10-31,VGT,bayesian_ridge,-0.41407904722231875,0.10555354509042858,False,False,True,True,13.57,True,False
2023-11-30,VGT,bayesian_ridge,-0.34638934726379345,0.06166691428950921,False,False,True,True,17.52,True,False
2023-12-29,VGT,bayesian_ridge,-0.3053057697633061,0.11553246387467753,False,False,True,True,17.52,True,False
2024-01-31,VGT,bayesian_ridge,-0.32945223413971264,0.08358443431998985,False,False,True,True,12.92,True,False
2024-02-29,VGT,bayesian_ridge,-0.37156075465012856,0.12790662338303527,False,False,True,True,12.45,True,False
2024-03-29,VGT,bayesian_ridge,-0.18588808193356415,0.09643254604894524,False,False,True,True,12.45,True,False
2024-04-30,VGT,bayesian_ridge,-0.18152261344652873,-0.02508065069794485,False,False,True,True,13.4,True,False
2024-05-31,VGT,bayesian_ridge,-0.2243846857292903,0.10704808798882537,False,False,True,True,13.01,True,False
2024-06-28,VGT,bayesian_ridge,-0.23215280506260175,0.056152559798615664,False,False,True,True,13.01,True,False
2024-07-31,VGT,bayesian_ridge,-0.2736671186733673,0.06430530805525647,False,False,True,True,12.92,True,False
2024-08-30,VGT,bayesian_ridge,-0.5252532088571139,0.09484119698038818,False,False,True,True,12.92,True,False
2024-09-30,VGT,bayesian_ridge,-0.7444644952131568,0.20168048451483234,False,False,True,True,16.36,True,False
2024-10-31,VGT,bayesian_ridge,-0.6945520308834651,0.19848214468983272,False,False,True,True,15.0,True,False
2024-11-29,VGT,bayesian_ridge,-0.6946891562771038,0.09307869764909948,False,False,True,True,15.0,True,False
2024-12-31,VGT,bayesian_ridge,5.691029848507711,0.0814890184842787,False,False,True,True,23.16,False,True
2025-01-31,VGT,bayesian_ridge,1.03577642396905,-0.10398729273214857,False,False,True,True,13.51,True,False
2025-02-28,VGT,bayesian_ridge,-0.7076137655235566,-0.2783073598315362,False,False,True,True,17.35,True,False
2025-03-31,VGT,bayesian_ridge,-0.43768151339147815,-0.4891285426565831,False,False,True,True,16.43,True,False
2025-04-30,VGT,bayesian_ridge,-0.26946963861456313,-0.5922594606142146,False,False,True,True,19.63,True,False
2025-05-30,VGT,bayesian_ridge,-0.1636958959782467,-0.43971662276772494,False,False,True,True,19.63,True,False
2025-06-30,VGT,bayesian_ridge,-0.2009457756058058,-0.3099770346955978,False,False,True,True,24.7,False,True
2025-07-31,VGT,bayesian_ridge,-0.09621905635018427,-0.20300075058243794,False,False,True,True,18.57,True,False
2025-08-29,VGT,bayesian_ridge,-0.10564779229110544,-0.12420194974563037,False,False,True,True,18.57,True,False
2010-03-31,VGT,gbt,-0.08357609742535081,0.11613197255376817,True,False,False,False,24.62,False,True
2010-04-30,VGT,gbt,-0.11039848124706715,0.022957298218622357,True,False,False,False,19.5,True,False
2010-05-31,VGT,gbt,-0.11039848124706715,-0.07687694268564638,True,False,False,False,17.59,True,False
2010-06-30,VGT,gbt,-0.07764188422610664,-0.1245424123803538,True,False,False,False,22.05,False,True
2010-07-30,VGT,gbt,-0.07764188422610664,-0.13501418620038974,True,False,False,False,22.05,False,True
2010-08-31,VGT,gbt,-0.08873216685195257,-0.21003224328798087,True,False,False,False,34.54,False,True
2010-09-30,VGT,gbt,-0.04573639890637283,-0.10818704892428821,True,False,False,False,23.5,False,True
2010-10-29,VGT,gbt,-0.021878188771970414,-0.017026582797118994,True,False,False,False,23.5,False,True
2010-11-30,VGT,gbt,-0.017054056455041294,0.03901810480150214,True,False,False,False,23.7,False,True
2010-12-31,VGT,gbt,0.003804171180559004,0.07393493643780402,True,False,False,False,21.2,False,True
2011-01-31,VGT,gbt,0.06485545209072463,0.005110492990408777,True,False,False,False,23.54,False,True
2011-02-28,VGT,gbt,0.05842601847570521,0.018530332947046313,True,False,False,False,17.75,True,False
2011-03-31,VGT,gbt,-0.08745800091063138,-0.03658614161983409,True,False,False,False,19.53,True,False
2011-04-29,VGT,gbt,-0.034802872338756424,-0.09382919643913412,True,False,False,False,19.53,True,False
2011-05-31,VGT,gbt,-0.04390631723203303,-0.09713070318076222,True,False,False,False,17.74,True,False
2011-06-30,VGT,gbt,-0.09189133833515246,-0.07522008495607746,True,False,False,False,14.75,True,False
2011-07-29,VGT,gbt,-0.09656144580390799,0.0063047086677814335,True,False,False,False,14.75,True,False
2011-08-31,VGT,gbt,-0.029870805784029817,-0.04804928961582955,True,False,False,False,16.52,True,False
2011-09-30,VGT,gbt,-0.25607761125554274,0.013382190526866289,True,False,False,False,25.25,False,True
2011-10-31,VGT,gbt,-0.2319699374380651,-0.011765042717316154,True,False,False,False,31.62,False,True
2011-11-30,VGT,gbt,-0.1506189917853694,0.09857323111757244,True,False,False,False,42.96,False,True
2011-12-30,VGT,gbt,-0.26931855415979256,-0.03139934422352053,True,False,False,False,42.96,False,True
2012-01-31,VGT,gbt,-0.23014997765996653,-0.07754971430909663,True,False,False,False,27.8,False,True
2012-02-29,VGT,gbt,-0.28128065200744157,-0.10704886190133744,True,False,False,False,23.4,False,True
2012-03-30,VGT,gbt,0.01793827776638085,-0.09474819429268777,True,False,False,False,23.4,False,True
2012-04-30,VGT,gbt,0.011512129174424226,0.1081991892141515,True,False,False,False,18.43,True,False
2012-05-31,VGT,gbt,0.011512129174424226,-0.015360079771247204,True,False,False,False,15.5,True,False
2012-06-29,VGT,gbt,0.006805543223672857,0.04796345129146917,True,False,False,False,15.5,True,False
2012-07-31,VGT,gbt,0.027147498769856768,0.17274986160371886,True,False,False,False,24.06,False,True
2012-08-31,VGT,gbt,0.025052664085839782,0.3456869437530813,True,False,False,False,17.08,True,False
2012-09-28,VGT,gbt,0.006962007858952378,0.28316742156910957,True,False,False,False,17.08,True,False
2012-10-31,VGT,gbt,-0.018924276499500396,0.1323602624580349,True,False,False,False,17.47,True,False
2012-11-30,VGT,gbt,-4.2908079442147444e-05,0.1289886099623534,True,False,False,False,15.73,True,False
2012-12-31,VGT,gbt,0.014782978638979111,0.14217312778437452,True,False,False,False,18.6,True,False
2013-01-31,VGT,gbt,-0.005891380505423443,0.052238921098201274,True,False,False,False,15.87,True,False
2013-02-28,VGT,gbt,-0.03810810986269702,-0.08227055997412469,True,False,False,False,18.02,True,False
2013-03-29,VGT,gbt,-0.033440125359637154,-0.03177051357004124,True,False,False,False,18.02,True,False
2013-04-30,VGT,gbt,-0.03542642671199896,-0.12170863230907658,True,False,False,False,15.51,True,False
2013-05-31,VGT,gbt,-0.030239512480485807,-0.038176710300107164,True,False,False,False,12.7,True,False
2013-06-28,VGT,gbt,-0.030239512480485807,-0.15107802273332083,True,False,False,False,12.7,True,False
2013-07-31,VGT,gbt,-0.038742522708987065,-0.2092011484489218,True,False,False,False,16.3,True,False
2013-08-30,VGT,gbt,0.0004799656744611735,-0.17696988001530167,True,False,False,False,16.3,True,False
2013-09-30,VGT,gbt,-0.050955663684906394,-0.21524429428768088,True,False,False,False,13.45,True,False
2013-10-31,VGT,gbt,-0.06148411127669596,-0.14147509891438503,True,False,False,False,17.01,True,False
2013-11-29,VGT,gbt,-0.06783971146709473,-0.14621661246211326,True,False,False,False,17.01,True,False
2013-12-31,VGT,gbt,-0.05310900819877063,-0.11339452586444088,True,False,False,False,13.75,True,False
2014-01-31,VGT,gbt,-0.036473706816597104,-0.09292824152445611,True,False,False,False,13.7,True,False
2014-02-28,VGT,gbt,-0.05000863574003756,-0.08939695561067551,True,False,False,False,13.72,True,False
2014-03-31,VGT,gbt,-0.09115919079062976,-0.043283557762195946,True,False,False,False,18.41,True,False
2014-04-30,VGT,gbt,-0.07982567685937181,-0.015908364293824917,True,False,False,False,14.0,True,False
2014-05-30,VGT,gbt,-0.061035846380761885,-0.05267558524868732,True,False,False,False,14.0,True,False
2014-06-30,VGT,gbt,-0.03513087915161077,-0.05107847486240513,True,False,False,False,13.41,True,False
2014-07-31,VGT,gbt,-0.02721409455381136,0.04436996183546249,True,False,False,False,11.4,True,False
2014-08-29,VGT,gbt,-0.02721409455381136,0.004388633162822453,True,False,False,False,11.4,True,False
2014-09-30,VGT,gbt,-0.028833537375634103,0.02007952201034713,True,False,False,False,16.95,True,False
2014-10-31,VGT,gbt,-0.05055113369018952,-0.045062270774609114,True,False,False,False,11.98,True,False
2014-11-28,VGT,gbt,-0.05055113369018952,-0.02118015935645068,True,False,False,False,11.98,True,False
2014-12-31,VGT,gbt,-0.054051546345538604,0.061257563844821394,True,False,False,False,14.03,True,False
2015-01-30,VGT,gbt,-0.017260413690416823,0.1324149813792852,True,False,False,False,14.03,True,False
2015-02-27,VGT,gbt,-0.02997622334170379,0.20432349469402722,True,False,False,False,13.33,True,False
2015-03-31,VGT,gbt,0.03542306600759515,0.17286722892903195,True,False,False,False,20.97,False,True
2015-04-30,VGT,gbt,-0.016104766661655577,0.21796640629246977,True,False,False,False,13.34,True,False
2015-05-29,VGT,gbt,-0.016104766661655577,0.11927253581683162,True,False,False,False,13.34,True,False
2015-06-30,VGT,gbt,-0.057331009124584144,0.10890073241365972,True,False,False,False,14.55,True,False
2015-07-31,VGT,gbt,-0.11527170703134747,0.07379707393754753,True,False,False,False,13.84,True,False
2015-08-31,VGT,gbt,-0.10231106828542434,0.10184362694894855,True,False,False,False,18.23,True,False
2015-09-30,VGT,gbt,-0.09829272967333709,0.09515054030487158,True,False,False,False,12.12,True,False
2015-10-30,VGT,gbt,-0.10530146866973077,0.059606160776247696,True,False,False,False,12.12,True,False
2015-11-30,VGT,gbt,0.029061418541766807,0.10751346492475444,True,False,False,False,24.5,False,True
2015-12-31,VGT,gbt,0.02042255138220995,0.050974865805269,True,False,False,False,15.07,True,False
2016-01-29,VGT,gbt,0.05505136626688118,-0.06826112300106013,True,False,False,False,15.07,True,False
2016-02-29,VGT,gbt,0.10447500994484249,-0.16548058746322925,True,False,False,False,18.21,True,False
2016-03-31,VGT,gbt,0.03590940302521965,-0.22437022892716174,True,False,False,False,20.2,False,True
2016-04-29,VGT,gbt,0.06236466223418337,-0.18914638219225355,True,False,False,False,20.2,False,True
2016-05-31,VGT,gbt,-0.00898722414654009,-0.10891395645218749,True,False,False,False,13.95,True,False
2016-06-30,VGT,gbt,0.037499306691883554,-0.04802022734366984,True,False,False,False,15.7,True,False
2016-07-29,VGT,gbt,0.0033920046212588886,0.04666170045905882,True,False,False,False,15.7,True,False
2016-08-31,VGT,gbt,0.039400918357058556,0.09029993820316706,True,False,False,False,15.63,True,False
2016-09-30,VGT,gbt,0.07834504140438274,0.1556406866684381,True,False,False,False,11.87,True,False
2016-10-31,VGT,gbt,0.11871933220188445,0.11847800629919791,True,False,False,False,13.42,True,False
2016-11-30,VGT,gbt,0.07241224688164952,0.08788977543354526,True,False,False,False,13.29,True,False
2016-12-30,VGT,gbt,0.08133221012574043,0.09866320766610492,True,False,False,False,13.29,True,False
2017-01-31,VGT,gbt,0.04921314794282807,0.11050842588785192,True,False,False,False,13.33,True,False
2017-02-28,VGT,gbt,0.06390763833494972,0.12901334349446825,True,False,False,False,14.04,True,False
2017-03-31,VGT,gbt,-0.10728053547979584,0.10896369850981924,True,False,False,False,11.99,True,False
2017-04-28,VGT,gbt,-0.07218095482783898,0.05753524542710431,True,False,False,False,11.99,True,False
2017-05-31,VGT,gbt,-0.04010310747553837,0.061961122980545014,True,False,False,False,12.37,True,False
2017-06-30,VGT,gbt,-0.030979196687282412,0.1013931734758804,True,False,False,False,10.82,True,False
2017-07-31,VGT,gbt,-0.04696011864616592,-0.06113073340122743,True,False,False,False,10.41,True,False
2017-08-31,VGT,gbt,-0.04890687216543815,0.008850213044535593,True,False,False,False,11.18,True,False
2017-09-29,VGT,gbt,-0.04290519404759176,0.15376866166227088,True,False,False,False,11.18,True,False
2017-10-31,VGT,gbt,0.019558614060298754,0.208019694591687,True,False,False,False,10.59,True,False
2017-11-30,VGT,gbt,0.074302576908044,0.1318821448272347,True,False,False,False,9.51,True,False
2017-12-29,VGT,gbt,0.074302576908044,-0.03458212976174169,True,False,False,False,9.51,True,False
2018-01-31,VGT,gbt,0.05085501122509865,0.05466858802997221,True,False,False,False,11.28,True,False
2018-02-28,VGT,gbt,-0.03420977817215377,0.0398781761306779,True,False,False,False,11.04,True,False
2018-03-30,VGT,gbt,0.057806233911175633,-0.025567140210321027,True,False,False,False,11.04,True,False
2018-04-30,VGT,gbt,0.04000018205115275,0.05223314184152672,True,False,False,False,19.85,True,False
2018-05-31,VGT,gbt,0.04000018205115275,0.058548092562600296,True,False,False,False,19.97,True,False
2018-06-29,VGT,gbt,0.037408836917183316,0.09162197270967809,True,False,False,False,19.97,True,False
2018-07-31,VGT,gbt,0.05272727950577038,0.13822658333338878,True,False,False,False,15.43,True,False
2018-08-31,VGT,gbt,0.043902388826080996,0.15395824124953383,True,False,False,False,16.09,True,False
2018-09-28,VGT,gbt,0.10249329420863235,0.07611917329560836,True,False,False,False,16.09,True,False
2018-10-31,VGT,gbt,0.09869427637382802,-0.016655068146886665,True,False,False,False,12.86,True,False
2018-11-30,VGT,gbt,0.09979764299754444,0.16456119452449358,True,False,False,False,12.12,True,False
2018-12-31,VGT,gbt,0.14545424719071726,0.10860986237622172,True,False,False,False,21.23,False,True
2019-01-31,VGT,gbt,0.05337135852959448,0.045874779118250775,True,False,False,False,18.07,True,False
2019-02-28,VGT,gbt,0.06703860896013011,-0.04181623435995285,True,False,False,False,25.42,False,True
2019-03-29,VGT,gbt,0.009357251011468722,0.0022520941712584897,True,False,False,False,25.42,False,True
2019-04-30,VGT,gbt,0.021774295495999126,-0.13656626362992852,True,False,False,False,14.78,True,False
2019-05-31,VGT,gbt,0.011263691688352891,-0.2989776073927255,True,False,False,False,13.71,True,False
2019-06-28,VGT,gbt,0.011263691688352891,-0.26748636746382815,True,False,False,False,13.71,True,False
2019-07-31,VGT,gbt,0.00698761666921351,-0.12570353162450165,True,False,False,False,18.71,True,False
2019-08-30,VGT,gbt,0.00698761666921351,-0.11372555143970864,True,False,False,False,18.71,True,False
2019-09-30,VGT,gbt,0.0735645885379011,0.004025672793519619,True,False,False,False,16.12,True,False
2019-10-31,VGT,gbt,0.06323168998590109,0.17352416639993917,True,False,False,False,18.98,True,False
2019-11-29,VGT,gbt,0.08048833840011527,-0.0138715207005351,True,False,False,False,18.98,True,False
2019-12-31,VGT,gbt,0.0858313990953525,0.005326077181800226,True,False,False,False,13.22,True,False
2020-01-31,VGT,gbt,0.08451855329729335,-0.046201647110226673,False,True,False,False,12.62,True,False
2020-02-28,VGT,gbt,0.0871845269615387,-0.11290042332578332,False,True,False,False,12.62,True,False
2020-03-31,VGT,gbt,0.05578811542892619,-0.2085642355296673,False,True,False,False,18.84,True,False
2020-04-30,VGT,gbt,-0.048820328452546476,-0.16868665442863962,False,True,False,False,40.11,False,True
2020-05-29,VGT,gbt,-0.08333338951173144,-0.14120529166600115,False,True,False,False,40.11,False,True
2020-06-30,VGT,gbt,-0.14513397271986633,-0.042878055462154396,False,True,False,False,34.15,False,True
2020-07-31,VGT,gbt,0.04332090278559507,-0.18390070509777634,False,True,False,False,27.51,False,True
2020-08-31,VGT,gbt,-0.08954903343704981,-0.1333315107840909,False,True,False,False,30.43,False,True
2020-09-30,VGT,gbt,-0.052573652460165265,-0.10174863317245153,False,True,False,False,24.46,False,True
2020-10-30,VGT,gbt,-0.041631181140085606,-0.12136602918413764,False,True,False,False,24.46,False,True
2020-11-30,VGT,gbt,-0.009452444333257985,0.05187727122512431,False,True,False,False,26.37,False,True
2020-12-31,VGT,gbt,-0.11049940194402441,-0.08851395101841408,False,True,False,False,38.02,False,True
2021-01-29,VGT,gbt,0.01866319675796698,-0.09572588860190279,False,True,False,False,38.02,False,True
2021-02-26,VGT,gbt,0.010117245662309513,-0.033994135614161536,False,True,False,False,20.57,False,True
2021-03-31,VGT,gbt,-0.15258766895895232,-0.2202534511933122,False,True,False,False,33.09,False,True
2021-04-30,VGT,gbt,-0.1606424767983214,-0.2121611999834616,False,True,False,False,27.95,False,True
2021-05-31,VGT,gbt,-0.08707408618245562,-0.23521069684132745,False,True,False,False,19.4,True,False
2021-06-30,VGT,gbt,-0.011409415135685635,-0.10271783283252489,False,True,False,False,18.61,True,False
2021-07-30,VGT,gbt,-0.002394656391281589,0.16375959245752558,False,True,False,False,18.61,True,False
2021-08-31,VGT,gbt,0.027983150123743514,0.1650115017185253,False,True,False,False,15.83,True,False
2021-09-30,VGT,gbt,-0.023569313819496868,0.3094313165359389,False,True,False,False,18.24,True,False
2021-10-29,VGT,gbt,-0.018725852777580147,0.30176790855248103,False,True,False,False,18.24,True,False
2021-11-30,VGT,gbt,0.03977891947375063,0.467220830067693,False,True,False,False,23.14,False,True
2021-12-31,VGT,gbt,0.037521567869677724,0.3785082408743857,False,True,False,False,16.26,True,False
2022-01-31,VGT,gbt,0.04215785456455325,0.15365798444595902,False,False,True,False,27.19,False,True
2022-02-28,VGT,gbt,0.03223110672252104,0.27205534588974434,False,False,True,False,17.22,True,False
2022-03-31,VGT,gbt,0.02162658648868096,0.25309722735628615,False,False,True,False,24.83,False,True
2022-04-29,VGT,gbt,0.06670730315491112,0.29619299192277837,False,False,True,False,24.83,False,True
2022-05-31,VGT,gbt,0.08822051006614368,0.15161151116996152,False,False,True,False,20.56,False,True
2022-06-30,VGT,gbt,-0.012828612737875928,0.18711595780492019,False,False,True,False,33.4,False,True
2022-07-29,VGT,gbt,-0.008074738730289103,0.22018098692418353,False,False,True,False,33.4,False,True
2022-08-31,VGT,gbt,0.10929558845676547,0.1578614841400955,False,False,True,True,28.71,False,True
2022-09-30,VGT,gbt,0.11744421033665198,-0.005282035342287328,False,False,True,True,21.33,False,True
2022-10-31,VGT,gbt,0.05375905748111321,-0.10233702056174598,False,False,True,True,25.87,False,True
2022-11-30,VGT,gbt,0.11756403711794784,-0.25125683743003147,False,False,True,True,31.62,False,True
2022-12-30,VGT,gbt,0.11382691972745836,-0.36735219696548516,False,False,True,True,31.62,False,True
2023-01-31,VGT,gbt,0.019015222281112555,-0.36331950122378076,False,False,True,True,20.58,False,True
2023-02-28,VGT,gbt,0.04998301135610314,-0.2852315820142305,False,False,True,True,21.67,False,True
2023-03-31,VGT,gbt,0.035100044669105546,-0.10519894491147175,False,False,True,True,19.4,True,False
2023-04-28,VGT,gbt,0.035100044669105546,0.07606512062722381,False,False,True,True,19.4,True,False
2023-05-31,VGT,gbt,0.021055303084236757,0.1734845813456507,False,False,True,True,18.7,True,False
2023-06-30,VGT,gbt,0.014846605935714841,0.106309609552381,False,False,True,True,15.78,True,False
2023-07-31,VGT,gbt,0.009518151213805623,0.3267605621638676,False,False,True,True,17.94,True,False
2023-08-31,VGT,gbt,-0.011928144272435184,0.2450965433289003,False,False,True,True,13.59,True,False
2023-09-29,VGT,gbt,-0.22748390117547795,0.2243787112612441,False,False,True,True,13.59,True,False
2023-10-31,VGT,gbt,-0.1745009543548759,0.10555354509042858,False,False,True,True,13.57,True,False
2023-11-30,VGT,gbt,-0.1299706274304649,0.06166691428950921,False,False,True,True,17.52,True,False
2023-12-29,VGT,gbt,-0.14156455567295387,0.11553246387467753,False,False,True,True,17.52,True,False
2024-01-31,VGT,gbt,-0.1576192184884668,0.08358443431998985,False,False,True,True,12.92,True,False
2024-02-29,VGT,gbt,-0.16538259697692465,0.12790662338303527,False,False,True,True,12.45,True,False
2024-03-29,VGT,gbt,0.06839100636897544,0.09643254604894524,False,False,True,True,12.45,True,False
2024-04-30,VGT,gbt,-0.1389970340100723,-0.02508065069794485,False,False,True,True,13.4,True,False
2024-05-31,VGT,gbt,-0.1344733674522773,0.10704808798882537,False,False,True,True,13.01,True,False
2024-06-28,VGT,gbt,-0.05228702178237579,0.056152559798615664,False,False,True,True,13.01,True,False
2024-07-31,VGT,gbt,-0.18445033694472357,0.06430530805525647,False,False,True,True,12.92,True,False
2024-08-30,VGT,gbt,-0.15870610444568356,0.09484119698038818,False,False,True,True,12.92,True,False
2024-09-30,VGT,gbt,0.03316313168141567,0.20168048451483234,False,False,True,True,16.36,True,False
2024-10-31,VGT,gbt,-0.20460405331704806,0.19848214468983272,False,False,True,True,15.0,True,False
2024-11-29,VGT,gbt,-0.20994402335788293,0.09307869764909948,False,False,True,True,15.0,True,False
2024-12-31,VGT,gbt,-0.14059765220171652,0.0814890184842787,False,False,True,True,23.16,False,True
2025-01-31,VGT,gbt,-0.22759995942082764,-0.10398729273214857,False,False,True,True,13.51,True,False
2025-02-28,VGT,gbt,-0.127127447848277,-0.2783073598315362,False,False,True,True,17.35,True,False
2025-03-31,VGT,gbt,-0.0627909583175027,-0.4891285426565831,False,False,True,True,16.43,True,False
2025-04-30,VGT,gbt,-0.03505001051929007,-0.5922594606142146,False,False,True,True,19.63,True,False
2025-05-30,VGT,gbt,0.0966458023343942,-0.43971662276772494,False,False,True,True,19.63,True,False
2025-06-30,VGT,gbt,-0.06775270071449922,-0.3099770346955978,False,False,True,True,24.7,False,True
2025-07-31,VGT,gbt,-0.05568393358956349,-0.20300075058243794,False,False,True,True,18.57,True,False
2025-08-29,VGT,gbt,-0.06305915616016419,-0.12420194974563037,False,False,True,True,18.57,True,False
2010-03-31,VGT,ensemble,-0.06912574386965249,0.11613197255376817,True,False,False,False,24.62,False,True
2010-04-30,VGT,ensemble,-0.09639595902418299,0.022957298218622357,True,False,False,False,19.5,True,False
2010-05-31,VGT,ensemble,-0.11126420776023835,-0.07687694268564638,True,False,False,False,17.59,True,False
2010-06-30,VGT,ensemble,-0.09408469383804505,-0.1245424123803538,True,False,False,False,22.05,False,True
2010-07-30,VGT,ensemble,-0.08182977202532599,-0.13501418620038974,True,False,False,False,22.05,False,True
2010-08-31,VGT,ensemble,-0.12015067929524961,-0.21003224328798087,True,False,False,False,34.54,False,True
2010-09-30,VGT,ensemble,-0.12468699375973355,-0.10818704892428821,True,False,False,False,23.5,False,True
2010-10-29,VGT,ensemble,-0.09816202361275028,-0.017026582797118994,True,False,False,False,23.5,False,True
2010-11-30,VGT,ensemble,-0.09623615924063018,0.03901810480150214,True,False,False,False,23.7,False,True
2010-12-31,VGT,ensemble,-0.10693269900087708,0.07393493643780402,True,False,False,False,21.2,False,True
