horizon_months,model_name,target_kind,n_obs,fold_count,n_features,target_mae,target_rmse,growth_mae,growth_rmse,future_bvps_mae,future_bvps_rmse,directional_hit_rate,spearman_ic,mean_predicted_growth,mean_realized_growth,target_variant,feature_block
3,elastic_net_bridge,growth,180,30,11,0.4827687760396653,2.2992649530871554,0.4827687760396653,2.2992649530871554,17.102015242929788,85.55198031735256,0.7277777777777777,0.44003004207948804,0.44990637830934244,0.03190318601597351,raw,accounting_core
3,ridge_bridge,growth,180,30,6,0.09013484543292126,0.2500303084275954,0.09013484543292126,0.2500303084275954,2.830845281540199,9.27965272015327,0.7222222222222222,0.18393571818060225,0.07151384668005879,0.03190318601597351,raw,logical_interactions
3,elastic_net_bridge,growth,180,30,6,0.7795707893111004,4.0361901823748685,0.7795707893111004,4.0361901823748685,28.470658928771936,150.8116980167036,0.6777777777777778,0.36231159397923807,-0.7042958353547929,0.03190318601597351,raw,logical_interactions
3,ridge_bridge,growth,180,30,26,0.12635192967313966,0.4515898911243253,0.12635192967313966,0.4515898911243253,4.191562248709606,16.800745407972176,0.7222222222222222,0.3056287745506548,0.10931289695118493,0.03190318601597351,raw,bridge_combined
3,elastic_net_bridge,growth,180,30,26,2.067474184233297,11.018744568951325,2.067474184233297,11.018744568951325,76.04681038324108,411.6814874966289,0.6388888888888888,0.3632848750475838,-1.994850591691976,0.03190318601597351,raw,bridge_combined
6,no_change_bvps,growth,174,29,0,0.08981024038453886,0.11513252354914968,0.08981024038453886,0.11513252354914968,2.2886206896551715,3.554123717922443,0.2471264367816092,,0.0,0.06650965268783703,raw,baseline
6,drift_bvps_growth,growth,174,29,0,0.0787322541578037,0.09993830568327698,0.0787322541578037,0.09993830568327698,2.056704029859036,3.149467172183382,0.7413793103448276,-0.029908805043435228,0.04756158946694287,0.06650965268783703,raw,baseline
6,trailing_3m_growth,growth,174,29,0,0.08225952967675274,0.10285855682798412,0.08225952967675274,0.10285855682798412,2.1594502796744135,3.3058807392074474,0.6494252873563219,0.22997094906740134,0.05914082745626066,0.06650965268783703,raw,baseline
6,seasonal_month_drift,growth,174,29,0,0.08514043105399668,0.10503863818916243,0.08514043105399668,0.10503863818916243,2.188327625290377,3.217630171366116,0.7758620689655172,-0.13638798020035642,0.049043655587343346,0.06650965268783703,raw,baseline
6,ridge_bridge,growth,174,29,9,0.08053927812124709,0.102280592872,0.08053927812124709,0.102280592872,2.129866187565662,3.272950925374887,0.7413793103448276,0.02524559355334719,0.04685286586449225,0.06650965268783703,raw,bvps_lags
6,elastic_net_bridge,growth,174,29,9,0.1264649260834982,0.16669657045629752,0.1264649260834982,0.16669657045629752,3.4904622312454405,5.471445605680898,0.47126436781609193,-0.0726706341296734,0.027101541647820405,0.06650965268783703,raw,bvps_lags
6,ridge_bridge,growth,174,29,11,0.21477433406853227,0.7604118760668656,0.21477433406853227,0.7604118760668656,7.728429239070464,31.60179533432986,0.7413793103448276,0.04131211025370882,0.1940589528241758,0.06650965268783703,raw,accounting_core
6,elastic_net_bridge,growth,174,29,11,5.48951002930046,29.056690430814072,5.48951002930046,29.056690430814072,225.6551037520268,1208.7817187480562,0.6839080459770115,0.19347817420769384,5.467231308135404,0.06650965268783703,raw,accounting_core
6,ridge_bridge,growth,174,29,6,0.740505799941004,3.6017976786161543,0.740505799941004,3.6017976786161543,29.679559556166904,151.9130109101141,0.7413793103448276,0.04756285771234944,0.7165185650573551,0.06650965268783703,raw,logical_interactions
6,elastic_net_bridge,growth,174,29,6,7.29518703170895,38.987561633482954,7.29518703170895,38.987561633482954,302.71945461449405,1643.7536543924552,0.6206896551724138,0.2589515646800877,7.262880916482243,0.06650965268783703,raw,logical_interactions
