benchmark,target_horizon,date,before,after,data_only,delta,status,sign_flip,delta_data,delta_window
GLD,6,2009-06-30,0.02388160389,0.0326009772,0.02388160389,0.008719373317,changed,False,0,0.008719373317
GLD,6,2010-01-29,0.1028297316,0.09462011065,0.1028297316,-0.008209620946,changed,False,0,-0.008209620946
GLD,6,2010-02-26,0.03779350672,0.0545287814,0.03779350672,0.01673527468,changed,False,0,0.01673527468
GLD,6,2010-06-30,-0.03527361127,-0.06189565969,-0.03527361127,-0.02662204842,changed,False,0,-0.02662204842
GLD,6,2012-02-29,-0.01835117463,-0.04214764275,-0.01835117463,-0.02379646812,changed,False,0,-0.02379646812
GLD,6,2012-11-30,0.4242568179,0.4080458625,0.4242568179,-0.01621095541,changed,False,0,-0.01621095541
GLD,6,2013-02-28,0.1492766048,0.1341167378,0.1492766048,-0.015159867,changed,False,0,-0.015159867
GLD,6,2013-11-29,-0.09665370058,-0.06545820844,-0.09665370058,0.03119549214,changed,False,0,0.03119549214
GLD,6,2014-02-28,0.04696232544,0.05110395302,0.04696232544,0.004141627582,changed,False,0,0.004141627582
GLD,6,2014-04-30,0.1438775203,0.2119400812,0.1438775203,0.06806256088,changed,False,0,0.06806256088
GLD,6,2014-11-28,-0.00317972144,0.01246088293,-0.00317972144,0.01564060437,changed,True,0,0.01564060437
GLD,6,2015-01-30,0.3534304266,0.3564370672,0.3534304266,0.003006640623,changed,False,0,0.003006640623
GLD,6,2015-02-27,0.1675049682,0.1918015004,0.1675049682,0.02429653218,changed,False,0,0.02429653218
GLD,6,2015-06-30,0.2144317757,0.2214954284,0.2144317757,0.007063652681,changed,False,0,0.007063652681
GLD,6,2016-09-30,0.3313672346,0.321171354,0.3313672346,-0.01019588063,changed,False,0,-0.01019588063
GLD,6,2018-02-28,0.2545648973,0.2702879938,0.2545648973,0.01572309644,changed,False,0,0.01572309644
GLD,6,2018-09-28,-0.03577895021,-0.02848083303,-0.03577895021,0.00729811718,changed,False,0,0.00729811718
GLD,6,2018-11-30,0.2082625303,0.1759505429,0.2082625303,-0.03231198737,changed,False,0,-0.03231198737
GLD,6,2019-02-28,-0.1061691898,-0.09380478204,-0.1061691898,0.01236440779,changed,False,0,0.01236440779
GLD,6,2020-06-30,0.2061942884,0.2014601424,0.2061942884,-0.004734146003,changed,False,0,-0.004734146003
GLD,6,2021-01-29,0.1121771175,0.1098193325,0.1121771175,-0.002357784979,changed,False,0,-0.002357784979
GLD,6,2021-02-26,0.1073105248,0.08480932928,0.1073105248,-0.02250119555,changed,False,0,-0.02250119555
GLD,6,2021-06-30,0.04891516818,0.05167073435,0.04891516818,0.002755566169,changed,False,0,0.002755566169
GLD,6,2022-09-30,0.02302143321,0.04846992613,0.02302143321,0.02544849292,changed,False,0,0.02544849292
GLD,6,2023-11-30,0.08848954689,0.1364816363,0.08848954689,0.04799208944,changed,False,0,0.04799208944
GLD,6,2024-02-29,0.03223316138,0.09339856105,0.03223316138,0.06116539968,changed,False,0,0.06116539968
GLD,6,2024-11-29,-0.2094211058,-0.1554379977,-0.2094211058,0.05398310811,changed,False,0,0.05398310811
GLD,6,2025-02-28,-0.2953232788,-0.3314029214,-0.2953232788,-0.03607964265,changed,False,0,-0.03607964265
GLD,6,2025-04-30,-0.4114880462,-0.4300746013,-0.4114880462,-0.01858655507,changed,False,0,-0.01858655507
GLD,6,2025-11-28,-0.1384693103,-0.1893698994,-0.1384693103,-0.0509005891,changed,False,0,-0.0509005891
GLD,6,2026-01-30,0.1927311155,0.1819477225,0.1927311155,-0.010783393,changed,False,0,-0.010783393
GLD,6,2026-02-27,0.1516663177,0.178581515,0.1516663177,0.02691519729,changed,False,0,0.02691519729
DBC,6,2006-09-29,-0.1610508053,-0.1954286322,-0.1610508053,-0.03437782688,changed,False,0,-0.03437782688
DBC,6,2007-02-28,-0.03220424134,-0.06777749939,-0.03220424134,-0.03557325804,changed,False,0,-0.03557325804
DBC,6,2008-04-30,0.02838169254,0.08499165935,0.02838169254,0.0566099668,changed,False,0,0.0566099668
DBC,6,2008-11-28,0.04797093978,0.01364760396,0.04797093978,-0.03432333582,changed,False,0,-0.03432333582
DBC,6,2009-01-30,0.1703703704,0.144526749,0.1703703704,-0.0258436214,changed,False,0,-0.0258436214
DBC,6,2009-02-27,0.2550697029,0.2487726292,0.2550697029,-0.006297073713,changed,False,0,-0.006297073713
DBC,6,2009-06-30,0.1309308006,0.1159976754,0.1309308006,-0.01493312515,changed,False,0,-0.01493312515
DBC,6,2010-01-29,0.2094499152,0.1757452548,0.2094499152,-0.03370466044,changed,False,0,-0.03370466044
DBC,6,2010-02-26,0.19462708,0.2064776579,0.19462708,0.01185057785,changed,False,0,0.01185057785
DBC,6,2010-06-30,-0.1523024785,-0.1650998505,-0.1523024785,-0.01279737199,changed,False,0,-0.01279737199
DBC,6,2012-02-29,-0.03884458017,-0.05867423304,-0.03884458017,-0.01982965287,changed,False,0,-0.01982965287
DBC,6,2012-11-30,0.300971695,0.29426523,0.300971695,-0.006706464957,changed,False,0,-0.006706464957
DBC,6,2013-02-28,0.06846770789,0.04821654707,0.06846770789,-0.02025116083,changed,False,0,-0.02025116083
DBC,6,2013-11-29,-0.1011521233,-0.08807932263,-0.1011521233,0.01307280068,changed,False,0,0.01307280068
DBC,6,2014-02-28,0.0604703342,0.0637386926,0.0604703342,0.0032683584,changed,False,0,0.0032683584
DBC,6,2014-04-30,0.2534083594,0.2700851431,0.2534083594,0.01667678373,changed,False,0,0.01667678373
DBC,6,2014-11-28,0.146951398,0.1629243331,0.146951398,0.01597293503,changed,False,0,0.01597293503
DBC,6,2015-01-30,0.2792261557,0.3023938276,0.2792261557,0.02316767189,changed,False,0,0.02316767189
DBC,6,2015-02-27,0.3091228248,0.2844316911,0.3091228248,-0.02469113366,changed,False,0,-0.02469113366
DBC,6,2015-06-30,0.3734463277,0.368079096,0.3734463277,-0.005367231638,changed,False,0,-0.005367231638
DBC,6,2016-09-30,0.284065754,0.252768903,0.284065754,-0.03129685099,changed,False,0,-0.03129685099
DBC,6,2018-02-28,0.1388318654,0.1393189205,0.1388318654,0.0004870550651,changed,False,0,0.0004870550651
DBC,6,2018-09-28,0.1652280173,0.1573985577,0.1652280173,-0.00782945962,changed,False,0,-0.00782945962
DBC,6,2018-11-30,0.2227712614,0.2411493606,0.2227712614,0.01837809922,changed,False,0,0.01837809922
DBC,6,2019-02-28,0.1221482675,0.1299230537,0.1221482675,0.007774786169,changed,False,0,0.007774786169
DBC,6,2020-06-30,0.05348079877,0.05251707015,0.05348079877,-0.0009637286183,changed,False,0,-0.0009637286183
DBC,6,2021-01-29,-0.1719840088,-0.1900835754,-0.1719840088,-0.01809956668,changed,False,0,-0.01809956668
DBC,6,2021-02-26,0.06759690411,-0.01104050722,0.06759690411,-0.07863741133,changed,True,0,-0.07863741133
DBC,6,2021-06-30,-0.02473928159,-0.01635733582,-0.02473928159,0.008381945772,changed,False,0,0.008381945772
DBC,6,2022-09-30,0.2443703347,0.234221039,0.2443703347,-0.01014929575,changed,False,0,-0.01014929575
DBC,6,2023-11-30,0.2272929176,0.2828386739,0.2272929176,0.05554575631,changed,False,0,0.05554575631
DBC,6,2024-02-29,0.2384063671,0.3026012755,0.2384063671,0.06419490844,changed,False,0,0.06419490844
DBC,6,2024-11-29,0.03579707897,0.08989006345,0.03579707897,0.05409298449,changed,False,0,0.05409298449
DBC,6,2025-02-28,-0.1192581952,-0.1327970484,-0.1192581952,-0.01353885321,changed,False,0,-0.01353885321
DBC,6,2025-04-30,-0.2428784635,-0.2937171501,-0.2428784635,-0.05083868659,changed,False,0,-0.05083868659
DBC,6,2025-11-28,-0.4390975125,-0.4340261759,-0.4390975125,0.005071336601,changed,False,0,0.005071336601
DBC,6,2026-01-30,-0.2035363251,-0.1885221666,-0.2035363251,0.01501415852,changed,False,0,0.01501415852
DBC,6,2026-02-27,-0.2185892183,-0.2028610661,-0.2185892183,0.01572815219,changed,False,0,0.01572815219
VTI,12,2007-02-28,-0.0544798136,-0.06957635108,-0.0544798136,-0.01509653748,changed,False,0,-0.01509653748
VTI,12,2025-04-30,-0.5122757735,-0.5043375711,-0.5043375711,0.007938202465,changed,False,0.007938202465,0
VOO,12,2012-10-31,-1.308216712,-0.03478054908,-0.03478054908,1.273436163,changed,False,1.273436163,0
VOO,12,2012-11-30,-1.274672898,0.02806918987,0.02806918987,1.302742088,changed,True,1.302742088,0
VOO,12,2012-12-31,-1.367138003,-0.02627953561,-0.02627953561,1.340858468,changed,False,1.340858468,0
VOO,12,2013-01-31,-1.352104519,-0.1418698297,-0.1418698297,1.210234689,changed,False,1.210234689,0
VOO,12,2013-02-28,-1.473035976,-0.2211963861,-0.2211963861,1.25183959,changed,False,1.25183959,0
VOO,12,2013-03-29,-1.432286789,-0.2225356485,-0.2225356485,1.20975114,changed,False,1.20975114,0
VOO,12,2013-04-30,-1.421685888,-0.2195909749,-0.2195909749,1.202094913,changed,False,1.202094913,0
VOO,12,2013-05-31,-1.3851526,-0.1818019927,-0.1818019927,1.203350608,changed,False,1.203350608,0
VOO,12,2013-06-28,-1.461522858,-0.2138741674,-0.2138741674,1.247648691,changed,False,1.247648691,0
VOO,12,2013-07-31,-1.419294286,-0.2256970812,-0.2256970812,1.193597205,changed,False,1.193597205,0
VOO,12,2013-08-30,-1.468147572,-0.2149499134,-0.2149499134,1.253197658,changed,False,1.253197658,0
VOO,12,2013-09-30,-1.419967203,-0.2252359275,-0.2252359275,1.194731275,changed,False,1.194731275,0
VGT,12,2007-02-28,-0.05489216749,-0.07281024793,-0.05489216749,-0.01791808044,changed,False,0,-0.01791808044
VGT,12,2025-03-31,-0.4993841514,-0.4993967678,-0.4993967678,-1.261641788e-05,changed,False,-1.261641788e-05,0
VGT,12,2025-04-30,0.6162989989,-0.723536996,-0.723536996,-1.339835995,changed,True,-1.339835995,0
VGT,12,2025-05-30,0.5114942374,-0.8921063181,-0.8921063181,-1.403600555,changed,True,-1.403600555,0
VGT,12,2025-06-30,0.7314893802,-0.4863925224,-0.4863925224,-1.217881903,changed,True,-1.217881903,0
VGT,12,2025-07-31,0.7355460645,-0.418241808,-0.418241808,-1.153787872,changed,True,-1.153787872,0
VGT,12,2025-08-29,0.7697608513,-0.4399580302,-0.4399580302,-1.209718882,changed,True,-1.209718882,0
VHT,12,2007-02-28,-0.08754159466,-0.1040114849,-0.08754159466,-0.01646989029,changed,False,0,-0.01646989029
VHT,12,2025-03-31,-0.2676374135,-0.2676264179,-0.2676264179,1.099564196e-05,changed,False,1.099564196e-05,0
VHT,12,2025-04-30,-0.2845984381,-0.2845867464,-0.2845867464,1.169166408e-05,changed,False,1.169166408e-05,0
VHT,12,2025-05-30,-0.4554739673,-0.4554614709,-0.4554614709,1.249636761e-05,changed,False,1.249636761e-05,0
VHT,12,2025-06-30,-0.3318854076,-0.3318721633,-0.3318721633,1.324429616e-05,changed,False,1.324429616e-05,0
VHT,12,2025-07-31,-0.3282239704,-0.3282108199,-0.3282108199,1.315052164e-05,changed,False,1.315052164e-05,0
VHT,12,2025-08-29,-0.333008805,-0.3329951516,-0.3329951516,1.365348537e-05,changed,False,1.365348537e-05,0
VFH,12,2007-02-28,0.1294554193,0.1349973864,0.1294554193,0.005541967117,changed,False,0,0.005541967117
VFH,12,2025-03-31,-0.2467726498,-0.2467972324,-0.2467972324,-2.458258866e-05,changed,False,-2.458258866e-05,0
VFH,12,2025-04-30,-0.3222356477,-0.3084251402,-0.3084251402,0.01381050743,changed,False,0.01381050743,0
VFH,12,2025-05-30,-0.334494322,-0.3345198839,-0.3345198839,-2.556185933e-05,changed,False,-2.556185933e-05,0
VFH,12,2025-06-30,-0.1485477855,-0.148573531,-0.148573531,-2.574548629e-05,changed,False,-2.574548629e-05,0
VFH,12,2025-07-31,-0.1803056105,-0.1803320071,-0.1803320071,-2.639664341e-05,changed,False,-2.639664341e-05,0
VFH,12,2025-08-29,-0.1456536042,-0.1456801854,-0.1456801854,-2.658112917e-05,changed,False,-2.658112917e-05,0
VIS,12,2007-02-28,-0.1257730874,-0.1368735906,-0.1257730874,-0.01110050317,changed,False,0,-0.01110050317
VIS,12,2025-03-31,-0.5011022385,-0.501157245,-0.501157245,-5.500646284e-05,changed,False,-5.500646284e-05,0
VIS,12,2025-04-30,-0.5990548835,-0.5825250572,-0.5825250572,0.01652982625,changed,False,0.01652982625,0
VIS,12,2025-05-30,-0.56553339,-0.5655891295,-0.5655891295,-5.573948511e-05,changed,False,-5.573948511e-05,0
VIS,12,2025-06-30,-0.3679892585,-0.36804482,-0.36804482,-5.556147679e-05,changed,False,-5.556147679e-05,0
VIS,12,2025-07-31,-0.2742107483,-0.2742619957,-0.2742619957,-5.124739603e-05,changed,False,-5.124739603e-05,0
VIS,12,2025-08-29,-0.2309471877,-0.2309983889,-0.2309983889,-5.120120367e-05,changed,False,-5.120120367e-05,0
VDE,12,2007-02-28,-0.384353019,-0.4309190898,-0.384353019,-0.04656607076,changed,False,0,-0.04656607076
VDE,12,2025-03-31,-0.6590706561,-0.6592765661,-0.6592765661,-0.0002059100357,changed,False,-0.0002059100357,0
VDE,12,2025-04-30,-0.6446528381,-0.6448636317,-0.6448636317,-0.0002107935951,changed,False,-0.0002107935951,0
VDE,12,2025-05-30,-0.7220735265,-0.7222816676,-0.7222816676,-0.0002081411831,changed,False,-0.0002081411831,0
VDE,12,2025-06-30,-0.391702443,-0.3918907136,-0.3918907136,-0.0001882706306,changed,False,-0.0001882706306,0
VDE,12,2025-07-31,-0.5038284918,-0.5040322962,-0.5040322962,-0.000203804377,changed,False,-0.000203804377,0
VDE,12,2025-08-29,-0.4792284623,-0.4794348218,-0.4794348218,-0.0002063595248,changed,False,-0.0002063595248,0
VPU,12,2007-02-28,-0.1398128857,-0.1315168186,-0.1398128857,0.008296067106,changed,False,0,0.008296067106
VPU,12,2025-03-31,-0.4375287495,-0.4376152671,-0.4376152671,-8.651765158e-05,changed,False,-8.651765158e-05,0
VPU,12,2025-04-30,-0.4212495627,-0.4052538456,-0.4052538456,0.01599571711,changed,False,0.01599571711,0
VPU,12,2025-05-30,-0.4070007242,-0.4070815934,-0.4070815934,-8.086923961e-05,changed,False,-8.086923961e-05,0
VPU,12,2025-06-30,-0.2533153663,-0.2533991103,-0.2533991103,-8.374400758e-05,changed,False,-8.374400758e-05,0
VPU,12,2025-07-31,-0.1681155309,-0.1681927491,-0.1681927491,-7.72181874e-05,changed,False,-7.72181874e-05,0
VPU,12,2025-08-29,-0.08964439657,-0.08971899384,-0.08971899384,-7.45972676e-05,changed,False,-7.45972676e-05,0
KIE,12,2007-02-28,0.04719453856,0.03510437064,0.04719453856,-0.01209016792,changed,False,0,-0.01209016792
VXUS,12,2025-04-30,-0.544933186,-0.5356507151,-0.5356507151,0.009282470827,changed,False,0.009282470827,0
VWO,12,2007-02-28,-0.3622070987,-0.3789742713,-0.3622070987,-0.01676717254,changed,False,0,-0.01676717254
VWO,12,2025-04-30,-0.5420396958,-0.5441010694,-0.5441010694,-0.00206137363,changed,False,-0.00206137363,0
VIG,12,2007-02-28,-0.08272399146,-0.09655839986,-0.08272399146,-0.0138344084,changed,False,0,-0.0138344084
VIG,12,2025-04-30,-0.4195509721,-0.4094629327,-0.4094629327,0.0100880394,changed,False,0.0100880394,0
VCIT,12,2025-04-30,-0.2535516713,-0.2586754063,-0.2586754063,-0.00512373504,changed,False,-0.00512373504,0
VMBS,12,2025-04-30,-0.2497779056,-0.2545118806,-0.2545118806,-0.004733975047,changed,False,-0.004733975047,0
VNQ,12,2007-02-28,0.1452485236,0.1272684537,0.1452485236,-0.01798006986,changed,False,0,-0.01798006986
VNQ,12,2025-03-31,-0.2484968952,-0.2483953412,-0.2483953412,0.0001015540183,changed,False,0.0001015540183,0
VNQ,12,2025-04-30,-0.330877728,-0.3307630336,-0.3307630336,0.000114694462,changed,False,0.000114694462,0
VNQ,12,2025-05-30,-0.4017826801,-0.4016704829,-0.4016704829,0.0001121971796,changed,False,0.0001121971796,0
VNQ,12,2025-06-30,-0.2425648722,-0.2424492252,-0.2424492252,0.0001156469801,changed,False,0.0001156469801,0
VNQ,12,2025-07-31,-0.210257315,-0.2101454362,-0.2101454362,0.000111878792,changed,False,0.000111878792,0
VNQ,12,2025-08-29,-0.1428245975,-0.1427152601,-0.1427152601,0.0001093374697,changed,False,0.0001093374697,0
GLD,12,2007-02-28,-0.4908839,-0.557499783,-0.4908839,-0.06661588307,changed,False,0,-0.06661588307
DBC,12,2007-02-28,-0.5442152713,-0.6020942459,-0.5442152713,-0.05787897454,changed,False,0,-0.05787897454
