model_family,benchmark,model_type,experiment_mode,feature,replaced_feature,n_features,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value,brier_score,accuracy,balanced_accuracy,precision,recall,base_rate,predicted_positive_rate,feature_group,family,baseline_ic,baseline_oos_r2,baseline_hit_rate,baseline_balanced_accuracy,baseline_brier_score,delta_ic,delta_oos_r2,delta_hit_rate,delta_balanced_accuracy,delta_brier_score
regression,GLD,ridge,add_feature,ta_ratio_rsi_6m_gld,,13,180.0,0.3159685998539049,0.6444444444444445,0.1875637257632133,-0.9043337286567577,0.3159685998539049,0.009607575542358,,,,,,,,ratio_oscillator,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.1036040207002274,-0.12764894483568412,0.06666666666666676,,
regression,GLD,gbt,add_feature,ta_ratio_rsi_6m_gld,,13,180.0,0.1676168018057979,0.55,0.1841818752363284,-0.5814691350644325,0.1676168018057979,0.1496368157373726,,,,,,,,ratio_oscillator,momentum,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.06856998623710678,-0.14025199961099394,-0.05555555555555547,,
classification,GLD,ridge,add_feature,ta_ratio_rsi_6m_gld,,13,180.0,,,,,,,0.3181278870261012,0.5666666666666667,0.6208333333333333,0.8088235294117647,0.4583333333333333,0.6666666666666666,0.3777777777777777,ratio_oscillator,momentum,,,,0.6541666666666667,0.2974192251282321,,,,-0.033333333333333326,0.020708661897869074
regression,GLD,ridge,replace_mom_12m,ta_ratio_rsi_6m_gld,mom_12m,12,180.0,0.1997078099118285,0.6166666666666667,0.1802206900196398,-0.5744157194830295,0.1997078099118285,0.094641594945877,,,,,,,,ratio_oscillator,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,-0.012656769241849025,0.20226906433804404,0.03888888888888897,,
regression,GLD,gbt,replace_mom_12m,ta_ratio_rsi_6m_gld,mom_12m,12,180.0,0.1949162830815113,0.5833333333333334,0.1634061851700879,-0.2697076481743019,0.1949162830815113,0.1138252663926307,,,,,,,,ratio_oscillator,momentum,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.041270504961393395,0.17150948727913673,-0.022222222222222143,,
classification,GLD,ridge,replace_mom_12m,ta_ratio_rsi_6m_gld,mom_12m,12,180.0,,,,,,,0.2663537635002116,0.6444444444444445,0.6791666666666667,0.8414634146341463,0.575,0.6666666666666666,0.4555555555555555,ratio_oscillator,momentum,,,,0.6541666666666667,0.2974192251282321,,,,0.025000000000000022,-0.031065461628020485
regression,GLD,ridge,replace_vol_63d,ta_ratio_rsi_6m_gld,vol_63d,12,180.0,0.2642797617210408,0.6555555555555556,0.1972159070086409,-1.006697079973229,0.2642797617210408,0.0385453676511529,,,,,,,,ratio_oscillator,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.05191518256736327,-0.23001229615215557,0.07777777777777783,,
regression,GLD,gbt,replace_vol_63d,ta_ratio_rsi_6m_gld,vol_63d,12,180.0,0.2334826871368852,0.5777777777777777,0.1786107806261338,-0.5888548905250157,0.2334826871368852,0.0464283839535427,,,,,,,,ratio_oscillator,momentum,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.0027041009060194965,-0.14763775507157711,-0.02777777777777779,,
classification,GLD,ridge,replace_vol_63d,ta_ratio_rsi_6m_gld,vol_63d,12,180.0,,,,,,,0.2991190758529667,0.5944444444444444,0.625,0.7901234567901234,0.5333333333333333,0.6666666666666666,0.45,ratio_oscillator,momentum,,,,0.6541666666666667,0.2974192251282321,,,,-0.029166666666666674,0.0016998507247346084
regression,GLD,ridge,replace_vix,ta_ratio_rsi_6m_gld,vix,12,180.0,0.3103634885850386,0.6833333333333333,0.1691717216435377,-0.7183521623475904,0.3103634885850386,0.0154840532197245,,,,,,,,ratio_oscillator,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.09799890943136108,0.05833262147348317,0.10555555555555562,,
regression,GLD,gbt,replace_vix,ta_ratio_rsi_6m_gld,vix,12,180.0,0.2030989814989749,0.5666666666666667,0.1803339924699054,-0.5959244941058033,0.2030989814989749,0.0741431107721954,,,,,,,,ratio_oscillator,momentum,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.03308780654392979,-0.15470735865236468,-0.03888888888888886,,
classification,GLD,ridge,replace_vix,ta_ratio_rsi_6m_gld,vix,12,180.0,,,,,,,0.3030738692280221,0.5666666666666667,0.6208333333333333,0.8088235294117647,0.4583333333333333,0.6666666666666666,0.3777777777777777,ratio_oscillator,momentum,,,,0.6541666666666667,0.2974192251282321,,,,-0.033333333333333326,0.005654644099789996
regression,GLD,ridge,add_feature,ta_ratio_bb_pct_b_6m_gld,,13,180.0,0.3399960904143131,0.6611111111111111,0.1721027517359157,-0.523218710550629,0.3399960904143131,0.0031128460696612,,,,,,,,ratio_bollinger,volatility,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.1276315112606356,0.25346607327044457,0.08333333333333337,,
regression,GLD,gbt,add_feature,ta_ratio_bb_pct_b_6m_gld,,13,180.0,0.1878025129626238,0.5888888888888889,0.1894006010438566,-0.7741713705014992,0.1878025129626238,0.1604125408147503,,,,,,,,ratio_bollinger,volatility,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.0483842750802809,-0.3329542350480606,-0.016666666666666607,,
classification,GLD,ridge,add_feature,ta_ratio_bb_pct_b_6m_gld,,13,180.0,,,,,,,0.3612759411849553,0.5388888888888889,0.6,0.7936507936507936,0.4166666666666667,0.6666666666666666,0.35,ratio_bollinger,volatility,,,,0.6541666666666667,0.2974192251282321,,,,-0.054166666666666696,0.06385671605672322
regression,GLD,ridge,replace_mom_12m,ta_ratio_bb_pct_b_6m_gld,mom_12m,12,180.0,0.1524368036050495,0.5888888888888889,0.1888973312064185,-0.6635736612225731,0.1524368036050495,0.1958746540094594,,,,,,,,ratio_bollinger,volatility,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,-0.05992777554862802,0.11311112259850042,0.011111111111111183,,
regression,GLD,gbt,replace_mom_12m,ta_ratio_bb_pct_b_6m_gld,mom_12m,12,180.0,0.2084285014711037,0.5777777777777777,0.1756026806529056,-0.5264139469214344,0.2084285014711037,0.106284910949194,,,,,,,,ratio_bollinger,volatility,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.02775828657180099,-0.08519681146799579,-0.02777777777777779,,
classification,GLD,ridge,replace_mom_12m,ta_ratio_bb_pct_b_6m_gld,mom_12m,12,180.0,,,,,,,0.3283335373057738,0.5777777777777777,0.625,0.8055555555555556,0.4833333333333333,0.6666666666666666,0.4,ratio_bollinger,volatility,,,,0.6541666666666667,0.2974192251282321,,,,-0.029166666666666674,0.030914312177541703
regression,GLD,ridge,replace_vol_63d,ta_ratio_bb_pct_b_6m_gld,vol_63d,12,180.0,0.2338117431607971,0.6166666666666667,0.1930687565264656,-0.7705381165807699,0.2338117431607971,0.0593233619824105,,,,,,,,ratio_bollinger,volatility,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.021447164007119573,0.00614666724030366,0.03888888888888897,,
regression,GLD,gbt,replace_vol_63d,ta_ratio_bb_pct_b_6m_gld,vol_63d,12,180.0,0.2114774531851999,0.6,0.1899064019368246,-0.8194133847824547,0.2114774531851999,0.1242780429181604,,,,,,,,ratio_bollinger,volatility,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.024709334857704796,-0.37819624932901613,-0.005555555555555536,,
classification,GLD,ridge,replace_vol_63d,ta_ratio_bb_pct_b_6m_gld,vol_63d,12,180.0,,,,,,,0.3324224108187393,0.5722222222222222,0.6083333333333334,0.7792207792207793,0.5,0.6666666666666666,0.4277777777777777,ratio_bollinger,volatility,,,,0.6541666666666667,0.2974192251282321,,,,-0.04583333333333328,0.0350031856905072
regression,GLD,ridge,replace_vix,ta_ratio_bb_pct_b_6m_gld,vix,12,180.0,0.3450744364538,0.6833333333333333,0.1625966914288857,-0.3818530304081706,0.3450744364538,0.0036428537248334,,,,,,,,ratio_bollinger,volatility,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.13270985730012247,0.39483175341290294,0.10555555555555562,,
regression,GLD,gbt,replace_vix,ta_ratio_bb_pct_b_6m_gld,vix,12,180.0,0.1726871476283833,0.5888888888888889,0.1888361553279471,-0.6939306543413819,0.1726871476283833,0.1725145033239928,,,,,,,,ratio_bollinger,volatility,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.06349964041452139,-0.2527135188879433,-0.016666666666666607,,
classification,GLD,ridge,replace_vix,ta_ratio_bb_pct_b_6m_gld,vix,12,180.0,,,,,,,0.3432058232887195,0.5555555555555556,0.6125,0.803030303030303,0.4416666666666666,0.6666666666666666,0.3666666666666666,ratio_bollinger,volatility,,,,0.6541666666666667,0.2974192251282321,,,,-0.04166666666666663,0.04578659816048741
regression,GLD,ridge,add_feature,ta_ratio_bb_width_6m_gld,,13,180.0,0.2566704733685196,0.6111111111111112,0.1756282752288825,-0.5443247912895299,0.2566704733685196,0.0572999283470409,,,,,,,,ratio_bollinger,volatility,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.0443058942148421,0.2323599925315436,0.03333333333333344,,
regression,GLD,gbt,add_feature,ta_ratio_bb_width_6m_gld,,13,180.0,0.170241639236962,0.5,0.1828179106042629,-0.6477327166434457,0.170241639236962,0.1491599997030526,,,,,,,,ratio_bollinger,volatility,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.06594514880594268,-0.20651558119000707,-0.10555555555555551,,
classification,GLD,ridge,add_feature,ta_ratio_bb_width_6m_gld,,13,180.0,,,,,,,0.3038856582116985,0.5944444444444444,0.6666666666666666,0.8852459016393442,0.45,0.6666666666666666,0.3388888888888889,ratio_bollinger,volatility,,,,0.6541666666666667,0.2974192251282321,,,,0.012499999999999956,0.006466433083466394
regression,GLD,ridge,replace_mom_12m,ta_ratio_bb_width_6m_gld,mom_12m,12,180.0,0.2397008138111258,0.65,0.1670914305646634,-0.4346174822399138,0.2397008138111258,0.04554555275885,,,,,,,,ratio_bollinger,volatility,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.027336234657448277,0.3420673015811597,0.0722222222222223,,
regression,GLD,gbt,replace_mom_12m,ta_ratio_bb_width_6m_gld,mom_12m,12,180.0,0.1450917188871175,0.5777777777777777,0.1633178398317515,-0.3254493725346137,0.1450917188871175,0.2498758236001439,,,,,,,,ratio_bollinger,volatility,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.09109506915578719,0.1157677629188249,-0.02777777777777779,,
classification,GLD,ridge,replace_mom_12m,ta_ratio_bb_width_6m_gld,mom_12m,12,180.0,,,,,,,0.2610168244479305,0.6222222222222222,0.675,0.8611111111111112,0.5166666666666667,0.6666666666666666,0.4,ratio_bollinger,volatility,,,,0.6541666666666667,0.2974192251282321,,,,0.02083333333333337,-0.036402400680301594
regression,GLD,ridge,replace_vol_63d,ta_ratio_bb_width_6m_gld,vol_63d,12,180.0,0.3187155982180519,0.6277777777777778,0.1747762756940823,-0.4831025966907385,0.3187155982180519,0.0119395832393936,,,,,,,,ratio_bollinger,volatility,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.10635101906437439,0.293582187130335,0.050000000000000044,,
regression,GLD,gbt,replace_vol_63d,ta_ratio_bb_width_6m_gld,vol_63d,12,180.0,0.2192021120098894,0.5555555555555556,0.1773735717424455,-0.6113034534829203,0.2192021120098894,0.0609856892776461,,,,,,,,ratio_bollinger,volatility,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.01698467603301529,-0.17008631802948165,-0.04999999999999993,,
classification,GLD,ridge,replace_vol_63d,ta_ratio_bb_width_6m_gld,vol_63d,12,180.0,,,,,,,0.2932671770470255,0.6055555555555555,0.675,0.8888888888888888,0.4666666666666667,0.6666666666666666,0.35,ratio_bollinger,volatility,,,,0.6541666666666667,0.2974192251282321,,,,0.02083333333333337,-0.004152048081206616
regression,GLD,ridge,replace_vix,ta_ratio_bb_width_6m_gld,vix,12,180.0,0.4235706863380556,0.7222222222222222,0.1486830822625481,-0.2467366554280825,0.4235706863380556,0.0001556684302612,,,,,,,,ratio_bollinger,volatility,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.2112061071843781,0.529948128392991,0.1444444444444445,,
regression,GLD,gbt,replace_vix,ta_ratio_bb_width_6m_gld,vix,12,180.0,0.2255944425850421,0.5666666666666667,0.1748156424766636,-0.5489353720697565,0.2255944425850421,0.0468263997224733,,,,,,,,ratio_bollinger,volatility,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.010592345457862584,-0.10771823661631791,-0.03888888888888886,,
classification,GLD,ridge,replace_vix,ta_ratio_bb_width_6m_gld,vix,12,180.0,,,,,,,0.2874504730115521,0.5888888888888889,0.6583333333333333,0.8709677419354839,0.45,0.6666666666666666,0.3444444444444444,ratio_bollinger,volatility,,,,0.6541666666666667,0.2974192251282321,,,,0.004166666666666652,-0.009968752116680024
regression,GLD,ridge,add_feature,ta_ratio_roc_6m_gld__x__ta_pgr_natr_63d,,13,180.0,0.2734302499048324,0.6333333333333333,0.1804669860892869,-0.6745824268892011,0.2734302499048324,0.0546302607641661,,,,,,,,volatility_interaction,regime,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.06106567075115488,0.10210235693187242,0.05555555555555558,,
regression,GLD,gbt,add_feature,ta_ratio_roc_6m_gld__x__ta_pgr_natr_63d,,13,180.0,0.2025300306782312,0.5611111111111111,0.1775609551046782,-0.5329275652715526,0.2025300306782312,0.0737137828472325,,,,,,,,volatility_interaction,regime,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.033656757364673495,-0.091710429818114,-0.0444444444444444,,
classification,GLD,ridge,add_feature,ta_ratio_roc_6m_gld__x__ta_pgr_natr_63d,,13,180.0,,,,,,,0.3311273624065383,0.5555555555555556,0.625,0.8333333333333334,0.4166666666666667,0.6666666666666666,0.3333333333333333,volatility_interaction,regime,,,,0.6541666666666667,0.2974192251282321,,,,-0.029166666666666674,0.03370813727830618
regression,GLD,ridge,replace_mom_12m,ta_ratio_roc_6m_gld__x__ta_pgr_natr_63d,mom_12m,12,180.0,0.2242764694383571,0.6222222222222222,0.1699806311292049,-0.4671868658793467,0.2242764694383571,0.0617231313196826,,,,,,,,volatility_interaction,regime,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.011911890284679594,0.3094979179417268,0.04444444444444451,,
regression,GLD,gbt,replace_mom_12m,ta_ratio_roc_6m_gld__x__ta_pgr_natr_63d,mom_12m,12,180.0,0.2382488294367021,0.6,0.1632590339101329,-0.3090251820533667,0.2382488294367021,0.0404841246735857,,,,,,,,volatility_interaction,regime,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,0.002062041393797398,0.1321919534000719,-0.005555555555555536,,
classification,GLD,ridge,replace_mom_12m,ta_ratio_roc_6m_gld__x__ta_pgr_natr_63d,mom_12m,12,180.0,,,,,,,0.2732204920248109,0.6277777777777778,0.6708333333333334,0.8441558441558441,0.5416666666666666,0.6666666666666666,0.4277777777777777,volatility_interaction,regime,,,,0.6541666666666667,0.2974192251282321,,,,0.01666666666666672,-0.02419873310342119
regression,GLD,ridge,replace_vol_63d,ta_ratio_roc_6m_gld__x__ta_pgr_natr_63d,vol_63d,12,180.0,0.3265574040351039,0.6777777777777778,0.1835535923051299,-0.701439666004996,0.3265574040351039,0.0097493298965586,,,,,,,,volatility_interaction,regime,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.1141928248814264,0.07524511781607757,0.10000000000000009,,
regression,GLD,gbt,replace_vol_63d,ta_ratio_roc_6m_gld__x__ta_pgr_natr_63d,vol_63d,12,180.0,0.2292437334477284,0.5555555555555556,0.178680658450174,-0.6063447590358237,0.2292437334477284,0.0309359428988745,,,,,,,,volatility_interaction,regime,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.006943054595176301,-0.16512762358238514,-0.04999999999999993,,
classification,GLD,ridge,replace_vol_63d,ta_ratio_roc_6m_gld__x__ta_pgr_natr_63d,vol_63d,12,180.0,,,,,,,0.3097165361370779,0.5944444444444444,0.6583333333333333,0.8615384615384616,0.4666666666666667,0.6666666666666666,0.3611111111111111,volatility_interaction,regime,,,,0.6541666666666667,0.2974192251282321,,,,0.004166666666666652,0.01229731100884579
regression,GLD,ridge,replace_vix,ta_ratio_roc_6m_gld__x__ta_pgr_natr_63d,vix,12,180.0,0.2420362768398201,0.65,0.1711358026439804,-0.5654774006685073,0.2420362768398201,0.0839081353284912,,,,,,,,volatility_interaction,regime,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.029671697686142584,0.21120738315256626,0.0722222222222223,,
regression,GLD,gbt,replace_vix,ta_ratio_roc_6m_gld__x__ta_pgr_natr_63d,vix,12,180.0,0.2012553962942321,0.5777777777777777,0.178729003958124,-0.6032447760178152,0.2012553962942321,0.0732678060088716,,,,,,,,volatility_interaction,regime,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.0349313917486726,-0.16202764056437663,-0.02777777777777779,,
classification,GLD,ridge,replace_vix,ta_ratio_roc_6m_gld__x__ta_pgr_natr_63d,vix,12,180.0,,,,,,,0.3157228854723011,0.5833333333333334,0.6458333333333334,0.8461538461538461,0.4583333333333333,0.6666666666666666,0.3611111111111111,volatility_interaction,regime,,,,0.6541666666666667,0.2974192251282321,,,,-0.008333333333333304,0.018303660344068995
regression,GLD,ridge,add_feature,ta_ratio_roc_6m_gld__x__ta_pgr_adx_63d,,13,180.0,0.2775558916427462,0.6611111111111111,0.1820731140650009,-0.5631824581041565,0.2775558916427462,0.038291941275599,,,,,,,,trend_strength_interaction,regime,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.06519131248906868,0.21350232571691707,0.08333333333333337,,
regression,GLD,gbt,add_feature,ta_ratio_roc_6m_gld__x__ta_pgr_adx_63d,,13,180.0,0.2196839493658652,0.6,0.1766477074452016,-0.5272872042748931,0.2196839493658652,0.0573330660883434,,,,,,,,trend_strength_interaction,regime,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.0165028386770395,-0.08607006882145446,-0.005555555555555536,,
classification,GLD,ridge,add_feature,ta_ratio_roc_6m_gld__x__ta_pgr_adx_63d,,13,180.0,,,,,,,0.3391874864801443,0.5444444444444444,0.6166666666666667,0.8275862068965517,0.4,0.6666666666666666,0.3222222222222222,trend_strength_interaction,regime,,,,0.6541666666666667,0.2974192251282321,,,,-0.03749999999999998,0.041768261351912195
regression,GLD,ridge,replace_mom_12m,ta_ratio_roc_6m_gld__x__ta_pgr_adx_63d,mom_12m,12,180.0,0.2884924431824027,0.6611111111111111,0.1747612258539526,-0.4736989091452501,0.2884924431824027,0.0177623225847972,,,,,,,,trend_strength_interaction,regime,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.07612786402872518,0.30298587467582344,0.08333333333333337,,
regression,GLD,gbt,replace_mom_12m,ta_ratio_roc_6m_gld__x__ta_pgr_adx_63d,mom_12m,12,180.0,0.2243069980781636,0.6,0.1602632651587661,-0.3043477759495037,0.2243069980781636,0.0656776159638908,,,,,,,,trend_strength_interaction,regime,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.011879789964741094,0.13686935950393492,-0.005555555555555536,,
classification,GLD,ridge,replace_mom_12m,ta_ratio_roc_6m_gld__x__ta_pgr_adx_63d,mom_12m,12,180.0,,,,,,,0.2921087006559476,0.5944444444444444,0.6416666666666666,0.821917808219178,0.5,0.6666666666666666,0.4055555555555555,trend_strength_interaction,regime,,,,0.6541666666666667,0.2974192251282321,,,,-0.012500000000000067,-0.005310524472284528
regression,GLD,ridge,replace_vol_63d,ta_ratio_roc_6m_gld__x__ta_pgr_adx_63d,vol_63d,12,180.0,0.3102791238412707,0.65,0.179759825477799,-0.5093400958127072,0.3102791238412707,0.0126763365359521,,,,,,,,trend_strength_interaction,regime,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.0979145446875932,0.2673446880083663,0.0722222222222223,,
regression,GLD,gbt,replace_vol_63d,ta_ratio_roc_6m_gld__x__ta_pgr_adx_63d,vol_63d,12,180.0,0.289474997339748,0.6111111111111112,0.176470199731377,-0.5726645194114004,0.289474997339748,0.0126442620842763,,,,,,,,trend_strength_interaction,regime,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,0.05328820929684333,-0.1314473839579618,0.005555555555555647,,
classification,GLD,ridge,replace_vol_63d,ta_ratio_roc_6m_gld__x__ta_pgr_adx_63d,vol_63d,12,180.0,,,,,,,0.3307518159379953,0.5388888888888889,0.6,0.7936507936507936,0.4166666666666667,0.6666666666666666,0.35,trend_strength_interaction,regime,,,,0.6541666666666667,0.2974192251282321,,,,-0.054166666666666696,0.033332590809763196
regression,GLD,ridge,replace_vix,ta_ratio_roc_6m_gld__x__ta_pgr_adx_63d,vix,12,180.0,0.2626562548226797,0.7055555555555556,0.1634414572399239,-0.3449679984661138,0.2626562548226797,0.0586910778265836,,,,,,,,trend_strength_interaction,regime,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.05029167566900217,0.4317167853549597,0.12777777777777788,,
regression,GLD,gbt,replace_vix,ta_ratio_roc_6m_gld__x__ta_pgr_adx_63d,vix,12,180.0,0.2960610721618654,0.6277777777777778,0.1755657635424904,-0.5785958387737673,0.2960610721618654,0.0064650719992217,,,,,,,,trend_strength_interaction,regime,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,0.0598742841189607,-0.1373787033203287,0.022222222222222254,,
classification,GLD,ridge,replace_vix,ta_ratio_roc_6m_gld__x__ta_pgr_adx_63d,vix,12,180.0,,,,,,,0.3231879174420308,0.5666666666666667,0.6291666666666667,0.828125,0.4416666666666666,0.6666666666666666,0.3555555555555555,trend_strength_interaction,regime,,,,0.6541666666666667,0.2974192251282321,,,,-0.025000000000000022,0.02576869231379869
regression,GLD,ridge,add_feature,ta_ratio_roc_6m_dbc,,13,180.0,0.2760105764581211,0.6722222222222223,0.1817912880251433,-0.7143481084974705,0.2760105764581211,0.0137669105792901,,,,,,,,ratio_momentum,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.06364599730444359,0.062336675323602986,0.09444444444444455,,
regression,GLD,gbt,add_feature,ta_ratio_roc_6m_dbc,,13,180.0,0.2352303896734075,0.5611111111111111,0.1770866211402238,-0.4595429304664269,0.2352303896734075,0.0342155869151618,,,,,,,,ratio_momentum,momentum,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.00095639836949718,-0.01832579501298831,-0.0444444444444444,,
classification,GLD,ridge,add_feature,ta_ratio_roc_6m_dbc,,13,180.0,,,,,,,0.3319218108245227,0.5666666666666667,0.6333333333333333,0.8387096774193549,0.4333333333333333,0.6666666666666666,0.3444444444444444,ratio_momentum,momentum,,,,0.6541666666666667,0.2974192251282321,,,,-0.02083333333333337,0.03450258569629061
regression,GLD,ridge,replace_mom_12m,ta_ratio_roc_6m_dbc,mom_12m,12,180.0,0.1423788800065845,0.5777777777777777,0.1834774252478061,-0.6134161516688155,0.1423788800065845,0.2231505340186841,,,,,,,,ratio_momentum,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,-0.06998569914709302,0.16326863215225806,0.0,,
regression,GLD,gbt,replace_mom_12m,ta_ratio_roc_6m_dbc,mom_12m,12,180.0,0.2803305050493462,0.5888888888888889,0.1586095584020725,-0.2337450260795561,0.2803305050493462,0.0090639074028501,,,,,,,,ratio_momentum,momentum,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,0.04414371700644151,0.2074721093738825,-0.016666666666666607,,
classification,GLD,ridge,replace_mom_12m,ta_ratio_roc_6m_dbc,mom_12m,12,180.0,,,,,,,0.288714956087918,0.6055555555555555,0.65,0.8266666666666667,0.5166666666666667,0.6666666666666666,0.4166666666666667,ratio_momentum,momentum,,,,0.6541666666666667,0.2974192251282321,,,,-0.004166666666666652,-0.008704269040314128
regression,GLD,ridge,replace_vol_63d,ta_ratio_roc_6m_dbc,vol_63d,12,180.0,0.2562568803563896,0.6444444444444445,0.188224089857539,-0.8137756461324499,0.2562568803563896,0.0277278485307511,,,,,,,,ratio_momentum,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.04389230120271209,-0.03709086231137637,0.06666666666666676,,
regression,GLD,gbt,replace_vol_63d,ta_ratio_roc_6m_dbc,vol_63d,12,180.0,0.2252031328436195,0.5777777777777777,0.1798185246672975,-0.5827241897714384,0.2252031328436195,0.0588904018298424,,,,,,,,ratio_momentum,momentum,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.01098365519928518,-0.14150705431799976,-0.02777777777777779,,
classification,GLD,ridge,replace_vol_63d,ta_ratio_roc_6m_dbc,vol_63d,12,180.0,,,,,,,0.3169141056720577,0.5833333333333334,0.6416666666666666,0.835820895522388,0.4666666666666667,0.6666666666666666,0.3722222222222222,ratio_momentum,momentum,,,,0.6541666666666667,0.2974192251282321,,,,-0.012500000000000067,0.019494880543825588
regression,GLD,ridge,replace_vix,ta_ratio_roc_6m_dbc,vix,12,180.0,0.2729343498256119,0.6833333333333333,0.1771407144422966,-0.6711580727570672,0.2729343498256119,0.0143456928421161,,,,,,,,ratio_momentum,momentum,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.060569770671934364,0.10552671106400635,0.10555555555555562,,
regression,GLD,gbt,replace_vix,ta_ratio_roc_6m_dbc,vix,12,180.0,0.170892571368672,0.5666666666666667,0.1820119508399638,-0.5708840653183895,0.170892571368672,0.14029141151342,,,,,,,,ratio_momentum,momentum,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,-0.06529421667423269,-0.12966692986495093,-0.03888888888888886,,
classification,GLD,ridge,replace_vix,ta_ratio_roc_6m_dbc,vix,12,180.0,,,,,,,0.316851240269747,0.5833333333333334,0.6458333333333334,0.8461538461538461,0.4583333333333333,0.6666666666666666,0.3611111111111111,ratio_momentum,momentum,,,,0.6541666666666667,0.2974192251282321,,,,-0.008333333333333304,0.01943201514151488
regression,GLD,ridge,add_feature,ta_ratio_ema_gap_12m_dbc,,13,180.0,0.3053345267858061,0.6666666666666666,0.1815886084902337,-0.6796835889216237,0.3053345267858061,0.0054454733649166,,,,,,,,ratio_trend,trend,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.09296994763212857,0.0970011948994498,0.0888888888888889,,
regression,GLD,gbt,add_feature,ta_ratio_ema_gap_12m_dbc,,13,180.0,0.2425210784371031,0.5888888888888889,0.1752166101363195,-0.4467404166969217,0.2425210784371031,0.0428724541415506,,,,,,,,ratio_trend,trend,0.2361867880429047,-0.4412171354534386,0.6055555555555555,,,0.006334290394198416,-0.0055232812434831136,-0.016666666666666607,,
classification,GLD,ridge,add_feature,ta_ratio_ema_gap_12m_dbc,,13,180.0,,,,,,,0.3215846726271548,0.5888888888888889,0.6541666666666667,0.859375,0.4583333333333333,0.6666666666666666,0.3555555555555555,ratio_trend,trend,,,,0.6541666666666667,0.2974192251282321,,,,0.0,0.024165447498922688
regression,GLD,ridge,replace_mom_12m,ta_ratio_ema_gap_12m_dbc,mom_12m,12,180.0,0.221146743212239,0.6666666666666666,0.1620639292623706,-0.3140885950484888,0.221146743212239,0.0440588444399445,,,,,,,,ratio_trend,trend,0.2123645791536775,-0.7766847838210735,0.5777777777777777,,,0.008782164058561498,0.46259618877258474,0.0888888888888889,,
