universe_name,benchmark,horizon_months,candidate_type,candidate_name,policy_name,n_obs,avg_hold_fraction,mean_policy_return,median_policy_return,cumulative_policy_return,positive_utility_rate,regret_vs_oracle,uplift_vs_sell_all,uplift_vs_sell_50,uplift_vs_hold_all,capture_ratio
full21,VIG,6,baseline,last_value,tiered_25_50_100,162,0.3148148148148148,0.01223029399605425,0.0,1.9813076273607884,0.30864197530864196,0.0722195085434431,0.01223029399605425,-0.013007323943240683,-0.03824494188253562,0.1448232397030664
full21,VIG,6,baseline,zero,sign_hold_vs_sell,162,0.0,0.0,0.0,0.0,0.0,0.08444980253949734,0.0,-0.025237617939294934,-0.05047523587858987,0.0
full21,VIG,6,baseline,zero,tiered_25_50_100,162,0.0,0.0,0.0,0.0,0.0,0.08444980253949734,0.0,-0.025237617939294934,-0.05047523587858987,0.0
full21,VIG,6,model,elasticnet,sign_hold_vs_sell,162,0.6790123456790124,0.03975476532453751,0.0,6.4402719825750765,0.4444444444444444,0.04469503721495984,0.03975476532453751,0.014517147385242577,-0.010720470554052359,0.4707502460523117
full21,VIG,6,model,elasticnet,tiered_25_50_100,162,0.2191358024691358,0.010139999205173505,0.0,1.6426798712381079,0.24074074074074073,0.07430980333432383,0.010139999205173505,-0.015097618734121425,-0.040335236673416354,0.12007131929563727
full21,VIG,6,model,ridge,sign_hold_vs_sell,162,0.5555555555555556,0.02619821270461312,0.0,4.2441104581473255,0.3395061728395062,0.058251589834884224,0.02619821270461312,0.00096059476531819,-0.024277023173976744,0.310222308599954
full21,VIG,6,model,ridge,tiered_25_50_100,162,0.16820987654320987,0.00901972173542954,0.0,1.4611949211395854,0.18518518518518517,0.07543008080406781,0.00901972173542954,-0.016217896203865392,-0.04145551414316033,0.10680571729236427
full21,VIG,6,model,bayesian_ridge,sign_hold_vs_sell,162,0.4876543209876543,0.03910806886674128,0.0,6.335507156412087,0.3271604938271605,0.045341733672756075,0.03910806886674128,0.013870450927446343,-0.01136716701184859,0.46309248441937273
full21,VIG,6,model,bayesian_ridge,tiered_25_50_100,162,0.24074074074074073,0.020719396397015515,0.0,3.3565422163165133,0.24691358024691357,0.06373040614248184,0.020719396397015515,-0.004518221542279419,-0.029755839481574346,0.24534570566136032
full21,VIG,6,model,gbt,sign_hold_vs_sell,162,0.6851851851851852,0.04166208984050267,0.0,6.7492585541614325,0.47530864197530864,0.04278771269899468,0.04166208984050267,0.016424471901207736,-0.008813146038087197,0.49333555067837165
