target_variant,item_type,item_name,benchmark,horizon_months,gate_status,n_obs,ic,hit_rate,mae,oos_r2,nw_ic,nw_p_value,strategy,n_features,model_type,brier_score,accuracy,balanced_accuracy,precision,recall,base_rate,predicted_positive_rate
binary_outperform,baseline,last_value,GLD,6,FAIL,180,0.025717224993681984,0.5777777777777777,0.4222222222222222,-0.9467988930757278,0.025717224993681984,0.844998399079934,last_value,,,0.4222222222222222,0.5777777777777777,0.5125,0.6746031746031746,0.7083333333333334,0.6666666666666666,0.7
binary_outperform,baseline,zero,GLD,6,FAIL,180,,0.3333333333333333,0.6666666666666666,-2.0738929890669384,,2.316771814301756e-35,zero,,,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,0.6666666666666666,0.0
binary_outperform,model,elasticnet,GLD,6,FAIL,180,0.0746391824625081,0.6555555555555556,0.4790174237925413,-0.3477007236915268,0.0746391824625081,0.5624967060122791,,14.0,elasticnet,0.28447076152014666,0.5222222222222223,0.5291666666666667,0.6931818181818182,0.5083333333333333,0.6666666666666666,0.4888888888888889
binary_outperform,model,ridge,GLD,6,FAIL,180,0.18507541446773118,0.6166666666666667,0.5098661616482899,-0.6048537214644907,0.18507541446773118,0.13327180277439313,,14.0,ridge,0.2801960698213842,0.5277777777777778,0.55,0.7160493827160493,0.48333333333333334,0.6666666666666666,0.45
binary_outperform,model,bayesian_ridge,GLD,6,FAIL,180,0.20957068991198974,0.6222222222222222,0.9625587528560693,-120.34881507425516,0.20957068991198974,0.07272091351667578,,16.0,bayesian_ridge,0.3166268551648181,0.5111111111111111,0.5708333333333333,0.7580645161290323,0.39166666666666666,0.6666666666666666,0.34444444444444444
binary_outperform,model,gbt,GLD,6,FAIL,180,0.07518835691850173,0.5944444444444444,0.51584200852032,-0.6453164541735734,0.07518835691850173,0.5312792382902671,,11.0,gbt,0.3460988023476618,0.5166666666666667,0.5416666666666667,0.7088607594936709,0.4666666666666667,0.6666666666666666,0.4388888888888889
binary_outperform,ensemble,ensemble,GLD,6,FAIL,222,0.2783108225786985,0.5675675675675675,0.5013892614100873,-0.8574107841031673,0.2783108225786985,0.0037900469561777364,,13.0,ensemble,0.27900854477204173,0.545045045045045,0.5803030303030303,0.7123287671232876,0.3939393939393939,0.5945945945945946,0.32882882882882886
binary_outperform,baseline,historical_mean,DBC,6,FAIL,162,-0.11754526536433198,0.7160493827160493,0.4255144032921811,-0.14146964021285968,-0.11754526536433198,0.3804795417787542,historical_mean,,,0.22479423868312756,0.7160493827160493,0.5196776611694153,0.7243589743589743,0.9741379310344828,0.7160493827160493,0.9629629629629629
binary_outperform,baseline,last_value,DBC,6,FAIL,162,0.04108393369466542,0.6049382716049383,0.3950617283950617,-1.0060610610605862,0.04108393369466542,0.7257793823167781,last_value,,,0.3950617283950617,0.6049382716049383,0.5208020989505248,0.7280701754385965,0.7155172413793104,0.7160493827160493,0.7037037037037037
binary_outperform,baseline,zero,DBC,6,FAIL,162,,0.2839506172839506,0.7160493827160493,-2.6359856731723124,,1.541928808225111e-33,zero,,,0.7160493827160493,0.2839506172839506,0.5,0.0,0.0,0.7160493827160493,0.0
binary_outperform,model,elasticnet,DBC,6,FAIL,162,-0.008052123652474015,0.7098765432098766,0.4306902635266224,-0.29028902394076983,-0.008052123652474015,0.9486389177342993,,14.0,elasticnet,0.2404072451193326,0.6666666666666666,0.5114317841079461,0.7214285714285714,0.8706896551724138,0.7160493827160493,0.8641975308641975
binary_outperform,model,ridge,DBC,6,FAIL,162,-0.006147453708257542,0.6790123456790124,0.5346847652747102,-2.1473848849243375,-0.006147453708257542,0.9555038930845834,,14.0,ridge,0.2620684498190211,0.654320987654321,0.529047976011994,0.7307692307692307,0.8189655172413793,0.7160493827160493,0.8024691358024691
binary_outperform,model,bayesian_ridge,DBC,6,FAIL,162,-0.01258764330738449,0.654320987654321,0.7820501107410216,-55.337967704453355,-0.01258764330738449,0.9161704535260298,,16.0,bayesian_ridge,0.3054292835767177,0.6111111111111112,0.5185532233883059,0.7264957264957265,0.7327586206896551,0.7160493827160493,0.7222222222222222
binary_outperform,model,gbt,DBC,6,FAIL,162,-0.0762585067593269,0.7098765432098766,0.4897351290769929,-0.6994979821841989,-0.0762585067593269,0.5298230531712863,,11.0,gbt,0.3305763835962145,0.5185185185185185,0.46045727136431785,0.69,0.5948275862068966,0.7160493827160493,0.6172839506172839
binary_outperform,ensemble,ensemble,DBC,6,FAIL,222,0.0011928600450214558,0.6486486486486487,0.5276191688099722,-1.3751161855063052,0.0011928600450214558,0.991776376102395,,13.0,ensemble,0.31576849606439117,0.5180180180180181,0.4898648648648649,0.6589147286821705,0.5743243243243243,0.6666666666666666,0.581081081081081
binary_outperform_3pct,baseline,historical_mean,VTI,6,FAIL,222,-0.0718199946629055,0.545045045045045,0.5121621621621621,-0.14521727456380362,-0.0718199946629055,0.5378441127882985,historical_mean,,,0.2783033033033033,0.5,0.506136977334097,0.5520833333333334,0.4380165289256198,0.545045045045045,0.43243243243243246
binary_outperform_3pct,baseline,last_value,VTI,6,FAIL,222,-0.16043806618246878,0.4189189189189189,0.581081081081081,-1.3911469396071867,-0.16043806618246878,0.14084052070892308,last_value,,,0.581081081081081,0.4189189189189189,0.41948285737664676,0.46296296296296297,0.4132231404958678,0.545045045045045,0.4864864864864865
binary_outperform_3pct,baseline,zero,VTI,6,FAIL,222,,0.45495495495495497,0.545045045045045,-1.242858757305966,,2.673364085689234e-39,zero,,,0.545045045045045,0.45495495495495497,0.5,0.0,0.0,0.545045045045045,0.0
binary_outperform_3pct,model,elasticnet,VTI,6,FAIL,222,-0.024157533990082435,0.5045045045045045,0.5214203483103761,-0.35734913801931834,-0.024157533990082435,0.8235312586700655,,14.0,elasticnet,0.3055243274601315,0.47297297297297297,0.4813435889043449,0.5222222222222223,0.3884297520661157,0.545045045045045,0.40540540540540543
binary_outperform_3pct,model,ridge,VTI,6,FAIL,222,-0.007128203024590308,0.4774774774774775,0.5416267974529313,-0.5856751277361241,-0.007128203024590308,0.9476625606582305,,14.0,ridge,0.3238694664091461,0.536036036036036,0.5514687832419606,0.6216216216216216,0.38016528925619836,0.545045045045045,0.3333333333333333
binary_outperform_3pct,model,bayesian_ridge,VTI,6,FAIL,222,0.0027524744352378414,0.45045045045045046,0.6287771596376345,-4.578750860124232,0.0027524744352378414,0.9797714753543617,,16.0,bayesian_ridge,0.3665176874684454,0.4954954954954955,0.5011864822845921,0.5463917525773195,0.4380165289256198,0.545045045045045,0.4369369369369369
binary_outperform_3pct,model,gbt,VTI,6,FAIL,222,0.08165786112519335,0.536036036036036,0.4764170892592385,-0.2705868212820348,0.08165786112519335,0.39955923395903215,,11.0,gbt,0.3078592044358138,0.509009009009009,0.5078553309876442,0.5526315789473685,0.5206611570247934,0.545045045045045,0.5135135135135135
binary_outperform_3pct,ensemble,ensemble,VTI,6,FAIL,222,0.01799694823040127,0.5045045045045045,0.5169216408657037,-0.4553215555502641,0.01799694823040127,0.869736744487427,,13.0,ensemble,0.3065707156220186,0.481981981981982,0.4846984698469847,0.5288461538461539,0.45454545454545453,0.545045045045045,0.46846846846846846
binary_outperform_3pct,baseline,historical_mean,VOO,6,FAIL,108,-0.47957652980681514,0.6388888888888888,0.5234567901234569,-0.28036157859309063,-0.47957652980681514,6.418470274479535e-05,historical_mean,,,0.28902777777777783,0.49074074074074076,0.3896321070234114,0.5777777777777777,0.7536231884057971,0.6388888888888888,0.8333333333333334
binary_outperform_3pct,baseline,last_value,VOO,6,FAIL,108,-0.16476275755522257,0.4537037037037037,0.5462962962962963,-1.4200330974529018,-0.16476275755522257,0.3186360254477052,last_value,,,0.5462962962962963,0.4537037037037037,0.41638795986622074,0.5757575757575758,0.5507246376811594,0.6388888888888888,0.6111111111111112
binary_outperform_3pct,baseline,zero,VOO,6,FAIL,108,,0.3611111111111111,0.6388888888888888,-1.8302081987161056,,2.4204590052498534e-19,zero,,,0.6388888888888888,0.3611111111111111,0.5,0.0,0.0,0.6388888888888888,0.0
binary_outperform_3pct,model,elasticnet,VOO,6,FAIL,108,-0.12463863545399126,0.6018518518518519,0.5049871342859528,-0.44131486454753577,-0.12463863545399126,0.31041305106736006,,14.0,elasticnet,0.30389330840593987,0.4351851851851852,0.37402452619843923,0.5540540540540541,0.5942028985507246,0.6388888888888888,0.6851851851851852
binary_outperform_3pct,model,ridge,VOO,6,FAIL,108,0.021951135439811583,0.5462962962962963,0.5164679605966347,-0.6498114278062559,0.021951135439811583,0.8818588926711761,,14.0,ridge,0.3255520961906227,0.5462962962962963,0.5278706800445931,0.6612903225806451,0.5942028985507246,0.6388888888888888,0.5740740740740741
binary_outperform_3pct,model,bayesian_ridge,VOO,6,FAIL,108,0.11841246300630755,0.5,0.6699926546352141,-9.050985501724849,0.11841246300630755,0.422205552284368,,16.0,bayesian_ridge,0.35208056039837055,0.5185185185185185,0.5172798216276477,0.6545454545454545,0.5217391304347826,0.6388888888888888,0.5092592592592593
binary_outperform_3pct,model,gbt,VOO,6,FAIL,108,0.018550697128634136,0.6296296296296297,0.4694062523921253,-0.3368406740463483,0.018550697128634136,0.8743194457948635,,11.0,gbt,0.29861985757079357,0.5370370370370371,0.4760312151616499,0.6233766233766234,0.6956521739130435,0.6388888888888888,0.7129629629629629
binary_outperform_3pct,ensemble,ensemble,VOO,6,FAIL,222,0.364606738616835,0.6351351351351351,0.38160094476196527,-0.12423173953439437,0.364606738616835,0.0009460001836904955,,13.0,ensemble,0.23069912580202265,0.6486486486486487,0.6213012847078325,0.6307692307692307,0.43157894736842106,0.42792792792792794,0.2927927927927928
binary_outperform_3pct,baseline,historical_mean,VGT,6,FAIL,186,-0.0772373646218922,0.478494623655914,0.5111111111111111,-0.13295155889524635,-0.0772373646218922,0.5471916010726249,historical_mean,,,0.2759767025089606,0.4032258064516129,0.3926213367311479,0.2708333333333333,0.14606741573033707,0.478494623655914,0.25806451612903225
binary_outperform_3pct,baseline,last_value,VGT,6,FAIL,186,-0.12782957108280546,0.43548387096774194,0.5645161290322581,-1.3174761586545185,-0.12782957108280546,0.28651150879385956,last_value,,,0.5645161290322581,0.43548387096774194,0.43605930730916254,0.4166666666666667,0.449438202247191,0.478494623655914,0.5161290322580645
binary_outperform_3pct,baseline,zero,VGT,6,FAIL,186,,0.521505376344086,0.478494623655914,-0.9643369344785917,,7.613671492596072e-33,zero,,,0.478494623655914,0.521505376344086,0.5,0.0,0.0,0.478494623655914,0.0
binary_outperform_3pct,model,elasticnet,VGT,6,FAIL,186,-0.08783340224504133,0.42473118279569894,0.5309927826705538,-0.37915411304625035,-0.08783340224504133,0.4955020552532853,,14.0,elasticnet,0.3157186875242205,0.4731182795698925,0.4651917062434843,0.423728813559322,0.2808988764044944,0.478494623655914,0.3172043010752688
binary_outperform_3pct,model,ridge,VGT,6,FAIL,186,-0.01974418972588405,0.4032258064516129,0.5134871829219064,-0.3628019811799361,-0.01974418972588405,0.8737322281910022,,14.0,ridge,0.30732524751583473,0.543010752688172,0.529885323757674,0.5555555555555556,0.2247191011235955,0.478494623655914,0.1935483870967742
binary_outperform_3pct,model,bayesian_ridge,VGT,6,FAIL,186,0.1227747838284668,0.3978494623655914,0.696346240771922,-24.307241617891055,0.1227747838284668,0.2976508665935165,,16.0,bayesian_ridge,0.2987685717329317,0.5645161290322581,0.5551372639870266,0.5769230769230769,0.33707865168539325,0.478494623655914,0.27956989247311825
binary_outperform_3pct,model,gbt,VGT,6,FAIL,186,0.05271865244088204,0.478494623655914,0.4886321962961097,-0.3088827973781061,0.05271865244088204,0.6751752346783032,,11.0,gbt,0.31687919763085953,0.5376344086021505,0.5372408201088845,0.5164835164835165,0.5280898876404494,0.478494623655914,0.489247311827957
binary_outperform_3pct,ensemble,ensemble,VGT,6,FAIL,222,0.06191741318558999,0.3963963963963964,0.5386743809205092,-0.9854475458860126,0.06191741318558999,0.5805055442546553,,13.0,ensemble,0.2945752913323901,0.5630630630630631,0.5530253741054001,0.5737704918032787,0.330188679245283,0.4774774774774775,0.2747747747747748
binary_outperform_3pct,baseline,historical_mean,VHT,6,FAIL,186,0.08956140820670175,0.5268817204301075,0.4754480286738351,-0.06773112518137436,0.08956140820670175,0.5032031747105382,historical_mean,,,0.26036738351254485,0.6129032258064516,0.6158395176252318,0.6547619047619048,0.5612244897959183,0.5268817204301075,0.45161290322580644
binary_outperform_3pct,baseline,last_value,VHT,6,FAIL,186,0.1848934992383617,0.5913978494623656,0.40860215053763443,-0.675621685248672,0.1848934992383617,0.1283028572788132,last_value,,,0.40860215053763443,0.5913978494623656,0.5925324675324675,0.6222222222222222,0.5714285714285714,0.5268817204301075,0.4838709677419355
binary_outperform_3pct,baseline,zero,VHT,6,FAIL,186,,0.4731182795698925,0.5268817204301075,-1.1606700678206558,,5.95354088474576e-32,zero,,,0.5268817204301075,0.4731182795698925,0.5,0.0,0.0,0.5268817204301075,0.0
binary_outperform_3pct,model,elasticnet,VHT,6,FAIL,186,0.06288808782079953,0.4838709677419355,0.5390097187472022,-0.6224800147534855,0.06288808782079953,0.5935504216017908,,14.0,elasticnet,0.3155109610480064,0.543010752688172,0.5518320964749537,0.6031746031746031,0.3877551020408163,0.5268817204301075,0.3387096774193548
binary_outperform_3pct,model,ridge,VHT,6,FAIL,186,0.012233744797607622,0.44086021505376344,0.5481812239045745,-0.8738189726034291,0.012233744797607622,0.9225062122335336,,14.0,ridge,0.32608918588354185,0.5591397849462365,0.5665584415584416,0.6176470588235294,0.42857142857142855,0.5268817204301075,0.3655913978494624
binary_outperform_3pct,model,bayesian_ridge,VHT,6,FAIL,186,0.1277523841979681,0.41935483870967744,0.9646628979267927,-85.84085555374307,0.1277523841979681,0.3030517805002251,,16.0,bayesian_ridge,0.32287623920438635,0.5860215053763441,0.5897495361781075,0.6296296296296297,0.5204081632653061,0.5268817204301075,0.43548387096774194
binary_outperform_3pct,model,gbt,VHT,6,FAIL,186,0.0006016780946166511,0.5,0.5016433393497853,-0.4330707553572639,0.0006016780946166511,0.9957802301325727,,11.0,gbt,0.3477811577271215,0.489247311827957,0.4967532467532467,0.5223880597014925,0.35714285714285715,0.5268817204301075,0.3602150537634409
binary_outperform_3pct,ensemble,ensemble,VHT,6,FAIL,222,0.10439652480575577,0.42342342342342343,0.5680294408680672,-1.6817067786695121,0.10439652480575577,0.3335187633539,,13.0,ensemble,0.31161446090444395,0.509009009009009,0.5128277989770236,0.53125,0.3008849557522124,0.509009009009009,0.2882882882882883
binary_outperform_3pct,baseline,historical_mean,VFH,6,FAIL,186,-0.17320685677297357,0.5376344086021505,0.5198924731182796,-0.17005819258380472,-0.17320685677297357,0.15924952731451425,historical_mean,,,0.283673835125448,0.41935483870967744,0.4127906976744186,0.46296296296296297,0.5,0.5376344086021505,0.5806451612903226
binary_outperform_3pct,baseline,last_value,VFH,6,FAIL,186,-0.06150989249805386,0.4731182795698925,0.5268817204301075,-1.173208090338231,-0.06150989249805386,0.583839818691894,last_value,,,0.5268817204301075,0.4731182795698925,0.4693023255813954,0.5098039215686274,0.52,0.5376344086021505,0.5483870967741935
binary_outperform_3pct,baseline,zero,VFH,6,FAIL,186,,0.46236559139784944,0.5376344086021505,-1.2175592758553377,,6.551949585442447e-34,zero,,,0.5376344086021505,0.46236559139784944,0.5,0.0,0.0,0.5376344086021505,0.0
binary_outperform_3pct,model,elasticnet,VFH,6,FAIL,186,0.04430880964840413,0.521505376344086,0.49360568404368194,-0.20174238183166238,0.04430880964840413,0.7080402180260936,,14.0,elasticnet,0.27525725978062043,0.5,0.49186046511627907,0.5309734513274337,0.6,0.5376344086021505,0.6075268817204301
binary_outperform_3pct,model,ridge,VFH,6,FAIL,186,0.10543724105365396,0.5268817204301075,0.4888045389629565,-0.1710625219994224,0.10543724105365396,0.38088068495520444,,14.0,ridge,0.2706250773047163,0.521505376344086,0.52,0.5567010309278351,0.54,0.5376344086021505,0.521505376344086
binary_outperform_3pct,model,bayesian_ridge,VFH,6,FAIL,186,0.16588792592441554,0.46774193548387094,0.7647944731439711,-41.414144467571376,0.16588792592441554,0.15087401470958475,,16.0,bayesian_ridge,0.30104356283425465,0.5913978494623656,0.593953488372093,0.6363636363636364,0.56,0.5376344086021505,0.4731182795698925
binary_outperform_3pct,model,gbt,VFH,6,FAIL,186,0.12221168341408035,0.521505376344086,0.46827822484201864,-0.18729377301632177,0.12221168341408035,0.2697802312197587,,11.0,gbt,0.28587550146461577,0.5483870967741935,0.5498837209302325,0.5888888888888889,0.53,0.5376344086021505,0.4838709677419355
binary_outperform_3pct,ensemble,ensemble,VFH,6,FAIL,222,0.07021014189070356,0.4954954954954955,0.5366805291577115,-0.8368647057449579,0.07021014189070356,0.5208412827658473,,13.0,ensemble,0.3018474832546837,0.5675675675675675,0.5754608294930876,0.6428571428571429,0.5080645161290323,0.5585585585585585,0.44144144144144143
binary_outperform_3pct,baseline,historical_mean,VIS,6,FAIL,180,-0.064943112759188,0.5166666666666667,0.507962962962963,-0.13110412974279395,-0.064943112759188,0.610640095296551,historical_mean,,,0.27685185185185185,0.55,0.550055617352614,0.5666666666666667,0.5483870967741935,0.5166666666666667,0.5
binary_outperform_3pct,baseline,last_value,VIS,6,FAIL,180,-0.1000556018947605,0.45,0.55,-1.2470764316629421,-0.1000556018947605,0.42960644825693356,last_value,,,0.55,0.45,0.449944382647386,0.4666666666666667,0.45161290322580644,0.5166666666666667,0.5
binary_outperform_3pct,baseline,zero,VIS,6,FAIL,180,,0.48333333333333334,0.5166666666666667,-1.1108899812591275,,9.835375466936825e-33,zero,,,0.5166666666666667,0.48333333333333334,0.5,0.0,0.0,0.5166666666666667,0.0
binary_outperform_3pct,model,elasticnet,VIS,6,FAIL,180,-0.20006229326979483,0.4777777777777778,0.5675535256440433,-0.6851065643391545,-0.20006229326979483,0.08462337812646674,,14.0,elasticnet,0.33576938861195665,0.46111111111111114,0.4670003707823508,0.46551724137931033,0.2903225806451613,0.5166666666666667,0.32222222222222224
binary_outperform_3pct,model,ridge,VIS,6,FAIL,180,-0.09253581009760843,0.45555555555555555,0.555380862663545,-0.6461004911276949,-0.09253581009760843,0.41443295295655747,,14.0,ridge,0.3335491615916317,0.4666666666666667,0.47126436781609193,0.47692307692307695,0.3333333333333333,0.5166666666666667,0.3611111111111111
binary_outperform_3pct,model,bayesian_ridge,VIS,6,FAIL,180,0.026209564709727243,0.45555555555555555,0.5779723411938668,-1.6193527280996522,0.026209564709727243,0.8248138147743866,,16.0,bayesian_ridge,0.33457990499722007,0.4888888888888889,0.492769744160178,0.5072463768115942,0.3763440860215054,0.5166666666666667,0.38333333333333336
binary_outperform_3pct,model,gbt,VIS,6,FAIL,180,0.0069536295261878696,0.4888888888888889,0.5060312855260881,-0.40513675242159697,0.0069536295261878696,0.9465730526415979,,11.0,gbt,0.3385641711130985,0.49444444444444446,0.4977753058954394,0.5138888888888888,0.3978494623655914,0.5166666666666667,0.4
binary_outperform_3pct,ensemble,ensemble,VIS,6,FAIL,222,-0.08672300671150253,0.44594594594594594,0.5674173970932977,-0.8548076927856119,-0.08672300671150253,0.39558399165865965,,13.0,ensemble,0.348126823337632,0.44144144144144143,0.44786672084518486,0.43661971830985913,0.26956521739130435,0.5180180180180181,0.31981981981981983
binary_outperform_3pct,baseline,historical_mean,VDE,6,FAIL,180,-0.033204641269414414,0.5777777777777777,0.497962962962963,-0.12741843087759053,-0.033204641269414414,0.7895086401114509,historical_mean,,,0.2687685185185185,0.5555555555555556,0.5356781376518218,0.6052631578947368,0.6634615384615384,0.5777777777777777,0.6333333333333333
binary_outperform_3pct,baseline,last_value,VDE,6,FAIL,180,-0.08928169047406422,0.4666666666666667,0.5333333333333333,-1.2372033492455028,-0.08928169047406422,0.41477464562007305,last_value,,,0.5333333333333333,0.4666666666666667,0.4552125506072875,0.5392156862745098,0.5288461538461539,0.5777777777777777,0.5666666666666667
binary_outperform_3pct,baseline,zero,VDE,6,FAIL,180,,0.4222222222222222,0.5777777777777777,-1.4236369616826279,,9.85653098286613e-35,zero,,,0.5777777777777777,0.4222222222222222,0.5,0.0,0.0,0.5777777777777777,0.0
binary_outperform_3pct,model,elasticnet,VDE,6,FAIL,180,0.061711643469974646,0.5777777777777777,0.4822863601918226,-0.18762726667882434,0.061711643469974646,0.5990807912177525,,14.0,elasticnet,0.2717683302144387,0.5611111111111111,0.5475708502024291,0.616822429906542,0.6346153846153846,0.5777777777777777,0.5944444444444444
binary_outperform_3pct,model,ridge,VDE,6,FAIL,180,-0.08788755604459768,0.5388888888888889,0.5649509495864414,-0.7733528687040925,-0.08788755604459768,0.43376187607903127,,14.0,ridge,0.3494192202629598,0.5222222222222223,0.5121457489878543,0.5882352941176471,0.5769230769230769,0.5777777777777777,0.5666666666666667
binary_outperform_3pct,model,bayesian_ridge,VDE,6,FAIL,180,-0.012988308775063696,0.5277777777777778,0.5657407907627421,-1.3536298830199587,-0.012988308775063696,0.9061363413504362,,16.0,bayesian_ridge,0.3574157538975146,0.5333333333333333,0.5253036437246963,0.6,0.5769230769230769,0.5777777777777777,0.5555555555555556
binary_outperform_3pct,model,gbt,VDE,6,FAIL,180,-0.009524901863410979,0.55,0.5054690173547313,-0.4594063492591345,-0.009524901863410979,0.935893847430499,,11.0,gbt,0.34279533367491016,0.5166666666666667,0.5144230769230769,0.5913978494623656,0.5288461538461539,0.5777777777777777,0.5166666666666667
binary_outperform_3pct,ensemble,ensemble,VDE,6,FAIL,222,0.03885034082786135,0.509009009009009,0.5472972789241234,-0.77110324720039,0.03885034082786135,0.7422461053373997,,13.0,ensemble,0.3287422000476149,0.5405405405405406,0.5459016393442623,0.6,0.4918032786885246,0.5495495495495496,0.45045045045045046
binary_outperform_3pct,baseline,historical_mean,VPU,6,FAIL,186,0.1735110028555886,0.553763440860215,0.47974910394265236,-0.0016155800254062935,0.1735110028555886,0.14954114210440309,historical_mean,,,0.24284050179211467,0.5645161290322581,0.560007018364721,0.6078431372549019,0.6019417475728155,0.553763440860215,0.5483870967741935
binary_outperform_3pct,baseline,last_value,VPU,6,FAIL,186,-0.11045729651368834,0.46774193548387094,0.532258064516129,-1.19534207053279,-0.11045729651368834,0.31481496903822453,last_value,,,0.532258064516129,0.46774193548387094,0.44806410106445205,0.5158730158730159,0.6310679611650486,0.553763440860215,0.6774193548387096
binary_outperform_3pct,baseline,zero,VPU,6,FAIL,186,,0.44623655913978494,0.553763440860215,-1.2840427602512863,,3.4371012660665026e-37,zero,,,0.553763440860215,0.44623655913978494,0.5,0.0,0.0,0.553763440860215,0.0
binary_outperform_3pct,model,elasticnet,VPU,6,FAIL,186,0.23840947734895548,0.510752688172043,0.47341154141962616,-0.20817657873200868,0.23840947734895548,0.03210931484736387,,14.0,elasticnet,0.26458179665947984,0.5591397849462365,0.5621710141537022,0.6179775280898876,0.5339805825242718,0.553763440860215,0.478494623655914
binary_outperform_3pct,model,ridge,VPU,6,FAIL,186,0.20133027904332407,0.5268817204301075,0.48383283037681124,-0.18874191730600853,0.20133027904332407,0.0524996276991253,,14.0,ridge,0.2594283389673749,0.5591397849462365,0.5691893788747222,0.6363636363636364,0.47572815533980584,0.553763440860215,0.41397849462365593
binary_outperform_3pct,model,bayesian_ridge,VPU,6,FAIL,186,0.20918608783040726,0.5053763440860215,0.6121313409059104,-8.216214466730223,0.20918608783040726,0.04603963759366361,,16.0,bayesian_ridge,0.2936108409615294,0.6021505376344086,0.6115335126915429,0.6835443037974683,0.5242718446601942,0.553763440860215,0.42473118279569894
binary_outperform_3pct,model,gbt,VPU,6,FAIL,186,0.05277541267560601,0.532258064516129,0.48742498834247705,-0.3942057633239229,0.05277541267560601,0.6454937168710974,,11.0,gbt,0.32914077185775154,0.532258064516129,0.5285413498654813,0.58,0.5631067961165048,0.553763440860215,0.5376344086021505
binary_outperform_3pct,ensemble,ensemble,VPU,6,FAIL,222,0.17772265004163484,0.5180180180180181,0.5331327462763621,-0.6966124334491037,0.17772265004163484,0.06956380377973026,,13.0,ensemble,0.2875250579448955,0.5180180180180181,0.526311475409836,0.5806451612903226,0.4426229508196721,0.5495495495495496,0.4189189189189189
